Time_s,PLX,PLY,PLZ,EstFreq_Hz,SW,RealSW,DX,VX,CX,PRX,RealFreq_Hz,RealPhase
0.0000,0.2187,0.1575,-23.4793,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0101,0.2169,0.1587,-23.4843,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0199,0.2163,0.1587,-23.4883,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0306,0.2176,0.1548,-23.4882,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0403,0.2194,0.1566,-23.4811,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0500,0.2138,0.1609,-23.4782,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0600,0.2175,0.1589,-23.4792,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0701,0.2242,0.1574,-23.4862,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0804,0.2184,0.1645,-23.4954,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0909,0.2147,0.1668,-23.4855,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1000,0.2138,0.1634,-23.4785,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1100,0.2149,0.1577,-23.4853,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1199,0.2157,0.1541,-23.4885,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1302,0.2198,0.1531,-23.4945,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1404,0.2205,0.1599,-23.4963,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1500,0.2197,0.1620,-23.4835,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1600,0.2178,0.1637,-23.4752,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1701,0.2142,0.1618,-23.4773,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1803,0.2173,0.1597,-23.4810,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1903,0.2176,0.1614,-23.4893,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2000,0.2206,0.1615,-23.4873,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2100,0.2191,0.1617,-23.4872,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2199,0.2144,0.1570,-23.4862,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2303,0.2110,0.1530,-23.4769,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2402,0.2106,0.1571,-23.4833,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2500,0.2120,0.1625,-23.5005,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2600,0.2168,0.1591,-23.4938,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2701,0.2145,0.1550,-23.4841,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2804,0.2177,0.1550,-23.4783,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2909,0.2176,0.1631,-23.4771,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.3000,0.2184,0.1645,-23.4832,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.3101,0.2230,0.1600,-23.4936,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.3200,0.2180,0.1544,-23.4946,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.3303,0.2184,0.1508,-23.4856,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.3403,0.2157,0.1593,-23.4852,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.3499,0.2136,0.1649,-23.4841,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.3600,0.2170,0.1618,-23.4879,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.3700,0.2221,0.1562,-23.4909,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.3804,0.2212,0.1596,-23.4941,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.3903,0.2185,0.1611,-23.4950,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.4000,0.2184,0.1575,-23.4915,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.4101,0.2195,0.1540,-23.4872,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.4201,0.2174,0.1505,-23.4889,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.4307,0.2208,0.1598,-23.4882,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.4403,0.2164,0.1638,-23.4896,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.4501,0.2159,0.1635,-23.4904,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.4600,0.2151,0.1623,-23.4801,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.4700,0.2198,0.1602,-23.4854,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.4804,0.2210,0.1583,-23.4922,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.4909,0.2230,0.1562,-23.4856,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.5000,0.2248,0.1490,-23.4826,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.5100,0.2233,0.1566,-23.4790,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.5200,0.2237,0.1634,-23.4853,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.5303,0.2183,0.1613,-23.4897,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.5403,0.2161,0.1549,-23.4920,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.5500,0.2135,0.1538,-23.4937,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.5600,0.2113,0.1588,-23.4965,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.5700,0.2158,0.1614,-23.4874,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.5803,0.2164,0.1581,-23.4885,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.5904,0.2134,0.1594,-23.4854,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.6000,0.2167,0.1612,-23.4824,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.6100,0.2168,0.1609,-23.4907,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.6200,0.2119,0.1550,-23.4927,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.6308,0.2167,0.1532,-23.4872,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.6403,0.2185,0.1605,-23.4865,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.6500,0.2123,0.1631,-23.4860,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.6599,0.2112,0.1609,-23.4875,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.6700,0.2163,0.1517,-23.4966,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.6805,0.2223,0.1539,-23.4941,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.6909,0.2172,0.1607,-23.4871,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.6999,0.2148,0.1633,-23.4815,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.7101,0.2148,0.1600,-23.4833,0.4500,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
