TimeUS,PLX,PLY,PLZ,SW,F,P
185747629,0.21452906727790833,0.1549883335828781,-23.484066009521484,0,0.6000000238418579,0.0
185757986,0.21767860651016235,0.1550036370754242,-23.47829818725586,0,0.6000000238418579,0.0
185768445,0.21759693324565887,0.1631360501050949,-23.47709083557129,0,0.6000000238418579,0.0
185777527,0.21837960183620453,0.16445349156856537,-23.483211517333984,0,0.6000000238418579,0.0
185787633,0.22300831973552704,0.15996021032333374,-23.493572235107422,0,0.6000000238418579,0.0
185797594,0.21799637377262115,0.15439122915267944,-23.494638442993164,0,0.6000000238418579,0.0
185807902,0.21840710937976837,0.15082675218582153,-23.485567092895508,0,0.6000000238418579,0.0
185817858,0.21572846174240112,0.15931673347949982,-23.48520851135254,0,0.6000000238418579,0.0
185827494,0.21355818212032318,0.16493789851665497,-23.484086990356445,0,0.6000000238418579,0.0
185837513,0.217026948928833,0.16175340116024017,-23.487945556640625,0,0.6000000238418579,0.0
185847537,0.2220594882965088,0.15616880357265472,-23.490930557250977,0,0.6000000238418579,0.0
185857957,0.2212430089712143,0.1595727801322937,-23.494070053100586,0,0.6000000238418579,0.0
185867897,0.2184745967388153,0.16110512614250183,-23.49500846862793,0,0.6000000238418579,0.0
185877599,0.21835769712924957,0.15749654173851013,-23.491539001464844,0,0.6000000238418579,0.0
185887612,0.21946518123149872,0.15396492183208466,-23.487201690673828,0,0.6000000238418579,0.0
185897612,0.21744708716869354,0.1504960060119629,-23.4888973236084,0,0.6000000238418579,0.0
185908285,0.22077301144599915,0.15979167819023132,-23.488155364990234,0,0.6000000238418579,0.0
185917861,0.21642842888832092,0.16384398937225342,-23.48957061767578,0,0.6000000238418579,0.0
185927614,0.21592652797698975,0.16353245079517365,-23.490428924560547,0,0.6000000238418579,0.0
185937565,0.21513573825359344,0.1622554361820221,-23.480113983154297,0,0.6000000238418579,0.0
185947534,0.21978969871997833,0.16016162931919098,-23.485353469848633,0,0.6000000238418579,0.0
185957967,0.2209794968366623,0.15830761194229126,-23.492204666137695,0,0.6000000238418579,0.0
185968437,0.22298350930213928,0.15618516504764557,-23.48562240600586,0,0.6000000238418579,0.0
185977604,0.22477787733078003,0.14895035326480865,-23.482561111450195,0,0.6000000238418579,0.0
185987533,0.22327688336372375,0.1565793752670288,-23.479032516479492,0,0.6000000238418579,0.0
185997542,0.22370406985282898,0.16338367760181427,-23.485301971435547,0,0.6000000238418579,0.0
186007884,0.21827857196331024,0.16126757860183716,-23.48969078063965,0,0.6000000238418579,0.0
186017898,0.21605704724788666,0.15493084490299225,-23.49195671081543,0,0.6000000238418579,0.0
186027600,0.2134719043970108,0.1537809520959854,-23.49367332458496,0,0.6000000238418579,0.0
186037582,0.21132102608680725,0.1587647944688797,-23.496471405029297,0,0.6000000238418579,0.0
186047610,0.2157752364873886,0.16143645346164703,-23.487367630004883,0,0.6000000238418579,0.0
186057869,0.216410830616951,0.15814204514026642,-23.48845100402832,0,0.6000000238418579,0.0
186067937,0.21335820853710175,0.15943151712417603,-23.485429763793945,0,0.6000000238418579,0.0
186077566,0.21670834720134735,0.1611706018447876,-23.48238182067871,0,0.6000000238418579,0.0
186087575,0.21677275002002716,0.16091202199459076,-23.49066925048828,0,0.6000000238418579,0.0
186097602,0.211906298995018,0.1549835354089737,-23.49273681640625,0,0.6000000238418579,0.0
186108336,0.2166702151298523,0.15323327481746674,-23.487234115600586,0,0.6000000238418579,0.0
186117870,0.21848584711551666,0.16045662760734558,-23.48647689819336,0,0.6000000238418579,0.0
186127609,0.21231992542743683,0.16310513019561768,-23.486034393310547,0,0.6000000238418579,0.0
186137510,0.2112172544002533,0.16092827916145325,-23.487455368041992,0,0.6000000238418579,0.0
186147602,0.2163485884666443,0.15170495212078094,-23.49662208557129,0,0.6000000238418579,0.0
186158018,0.2223021537065506,0.1538616418838501,-23.494131088256836,0,0.6000000238418579,0.0
186168443,0.21722780168056488,0.1606546938419342,-23.487070083618164,0,0.6000000238418579,0.0
186177504,0.21480132639408112,0.16334371268749237,-23.481534957885742,0,0.6000000238418579,0.0
186187615,0.21480242908000946,0.15998521447181702,-23.48332405090332,0,0.6000000238418579,0.0
186197567,0.21637819707393646,0.1524772346019745,-23.492908477783203,0,0.6000000238418579,0.0
186207824,0.2203132063150406,0.15206944942474365,-23.497413635253906,0,0.6000000238418579,0.0
186217902,0.22028984129428864,0.1583557277917862,-23.49102210998535,0,0.6000000238418579,0.0
186227602,0.21407945454120636,0.1634763777256012,-23.487552642822266,0,0.6000000238418579,0.0
186237619,0.21245689690113068,0.15734314918518066,-23.47809600830078,0,0.6000000238418579,0.0
186247623,0.2094525545835495,0.1562388837337494,-23.48006248474121,0,0.6000000238418579,0.0
186257912,0.2153797596693039,0.15836291015148163,-23.48728370666504,0,0.6000000238418579,0.0
186267825,0.2154989391565323,0.15946853160858154,-23.487079620361328,0,0.6000000238418579,0.0
186277638,0.2177991420030594,0.1548752635717392,-23.483760833740234,0,0.6000000238418579,0.0
186287510,0.21802398562431335,0.15369780361652374,-23.485008239746094,0,0.6000000238418579,0.0
186297493,0.22396381199359894,0.1600181758403778,-23.47561264038086,0,0.6000000238418579,0.0
186307893,0.22074149549007416,0.1654355525970459,-23.474740982055664,0,0.6000000238418579,0.0
186317907,0.21415330469608307,0.1666262149810791,-23.486282348632812,0,0.6000000238418579,0.0
186327630,0.20857922732830048,0.15823236107826233,-23.496784210205078,0,0.6000000238418579,0.0
186337602,0.21083955466747284,0.15760810673236847,-23.49245262145996,0,0.6000000238418579,0.0
186347535,0.21638096868991852,0.16038380563259125,-23.48517417907715,0,0.6000000238418579,0.0
186358001,0.2243013232946396,0.15816374123096466,-23.4799861907959,0,0.6000000238418579,0.0
186368485,0.22296544909477234,0.15031439065933228,-23.481307983398438,0,0.6000000238418579,0.0
186377587,0.21534304320812225,0.14963649213314056,-23.485252380371094,0,0.6000000238418579,0.0
186387517,0.2162327915430069,0.15866553783416748,-23.491159439086914,0,0.6000000238418579,0.0
186397505,0.21573367714881897,0.1600729078054428,-23.488874435424805,0,0.6000000238418579,0.0
186407917,0.21614131331443787,0.15875990688800812,-23.47602081298828,0,0.6000000238418579,0.0
186417945,0.21231520175933838,0.15261279046535492,-23.4782772064209,0,0.6000000238418579,0.0
186427638,0.21137945353984833,0.15911202132701874,-23.48516845703125,0,0.6000000238418579,0.0
186437515,0.2164793759584427,0.16373226046562195,-23.4874267578125,0,0.6000000238418579,0.0
186447630,0.2152286022901535,0.15934307873249054,-23.488603591918945,0,0.6000000238418579,0.0
186457853,0.21882934868335724,0.1543264240026474,-23.483705520629883,0,0.6000000238418579,0.0
186467888,0.2162247598171234,0.1513214260339737,-23.476295471191406,0,0.6000000238418579,-10383783.0
186477588,0.2117759734392166,0.15674829483032227,-23.474857330322266,0,0.6000000238418579,-10383783.0
186487594,0.21236594021320343,0.15974612534046173,-23.479448318481445,0,0.6000000238418579,-10383783.0
186497580,0.21356578171253204,0.16283372044563293,-23.483539581298828,0,0.6000000238418579,-10383783.0
186507883,0.2160717248916626,0.15809260308742523,-23.48240852355957,0,0.6000000238418579,-10383783.0
186517879,0.21410836279392242,0.15623144805431366,-23.48297882080078,0,0.6000000238418579,-10383783.0
186527603,0.21716009080410004,0.1598023623228073,-23.48052215576172,0,0.6000000238418579,-10383783.0
186537607,0.21730715036392212,0.16400398313999176,-23.482866287231445,0,0.6000000238418579,-10383783.0
