TimeUS,PLX,PLY,PLZ,SW
333921242,0.20495504140853882,0.1697862148284912,-23.46392250061035,0
333931613,0.2082081437110901,0.16829977929592133,-23.47167205810547,0
333941601,0.2086103856563568,0.169001966714859,-23.470260620117188,0
333951226,0.2075241059064865,0.1724155843257904,-23.465879440307617,0
333961276,0.20566251873970032,0.17326687276363373,-23.459312438964844,0
333971265,0.2027183622121811,0.16565489768981934,-23.45592498779297,0
333981620,0.2059262990951538,0.1657503992319107,-23.461528778076172,0
333991585,0.20327770709991455,0.1671900451183319,-23.462478637695312,0
334001356,0.2054060846567154,0.16894643008708954,-23.459152221679688,0
334011285,0.20713624358177185,0.1696905642747879,-23.462936401367188,0
334021326,0.2108829915523529,0.16853496432304382,-23.470035552978516,0
334031630,0.212119460105896,0.16623754799365997,-23.46127700805664,0
334041550,0.211796835064888,0.16645610332489014,-23.454607009887695,0
334051251,0.2027842253446579,0.16387085616588593,-23.455650329589844,0
334061286,0.20042522251605988,0.16701321303844452,-23.46025276184082,0
334071269,0.2019796073436737,0.16651813685894012,-23.465280532836914,0
334081677,0.20629867911338806,0.17083483934402466,-23.46851348876953,0
334092172,0.21020223200321198,0.16681557893753052,-23.462800979614258,0
334101329,0.20612141489982605,0.16887128353118896,-23.454246520996094,0
334111236,0.20905061066150665,0.1712902933359146,-23.466726303100586,0
334121215,0.21296754479408264,0.17586037516593933,-23.47129249572754,0
334131609,0.21078281104564667,0.16961796581745148,-23.464475631713867,0
334141548,0.20977845788002014,0.16815757751464844,-23.46401023864746,0
334151207,0.21057935059070587,0.16841988265514374,-23.457304000854492,0
334161285,0.21022583544254303,0.17083890736103058,-23.459365844726562,0
334171209,0.21001450717449188,0.17219305038452148,-23.465431213378906,0
334181665,0.20392656326293945,0.16926565766334534,-23.469520568847656,0
334191623,0.20227937400341034,0.16757681965827942,-23.46532440185547,0
334201339,0.20126467943191528,0.16911202669143677,-23.46259117126465,0
334211304,0.20778650045394897,0.1645323783159256,-23.461164474487305,0
334221279,0.21469999849796295,0.16180069744586945,-23.466350555419922,0
334231603,0.2067084163427353,0.16117125749588013,-23.46806526184082,0
334241527,0.20879854261875153,0.16174210608005524,-23.466093063354492,0
334251308,0.20852473378181458,0.16660255193710327,-23.46326446533203,0
334261297,0.2073708325624466,0.16357697546482086,-23.460506439208984,0
334271343,0.20829808712005615,0.16589415073394775,-23.458837509155273,0
334281717,0.2059943675994873,0.1728598177433014,-23.461349487304688,0
334292009,0.20582512021064758,0.1725548952817917,-23.46174430847168,0
334301308,0.2105858474969864,0.16964365541934967,-23.46567153930664,0
334311286,0.21227136254310608,0.17040342092514038,-23.467824935913086,0
334321309,0.20993337035179138,0.1731947958469391,-23.466053009033203,0
334331537,0.206136092543602,0.1696651726961136,-23.462177276611328,0
334341606,0.2033848911523819,0.17191852629184723,-23.461626052856445,0
334351205,0.20472227036952972,0.17354191839694977,-23.46555519104004,0
334361447,0.21037934720516205,0.1685287356376648,-23.474327087402344,0
334371208,0.21182133257389069,0.1713755875825882,-23.47115707397461,0
334381620,0.20607486367225647,0.17191413044929504,-23.471113204956055,0
334391609,0.20552460849285126,0.1719837337732315,-23.46933364868164,0
334401340,0.20653146505355835,0.1642388254404068,-23.463483810424805,0
334411208,0.2053224891424179,0.16654877364635468,-23.462448120117188,0
334421219,0.20221757888793945,0.1731017678976059,-23.4696102142334,0
334431581,0.20384030044078827,0.1703452616930008,-23.473770141601562,0
334441590,0.20731571316719055,0.16319304704666138,-23.468589782714844,0
334451299,0.20780521631240845,0.16296561062335968,-23.462936401367188,0
334461217,0.20943664014339447,0.16302388906478882,-23.460575103759766,0
334471230,0.20943967998027802,0.16341638565063477,-23.463336944580078,0
334481713,0.20931048691272736,0.16515178978443146,-23.468599319458008,0
