TimeUS,PLX,PLY,PLZ,SW,RealFreq,RealPhase
199939141,0.15372301638126373,0.09380625188350677,-23.503890991210938,0,0.5794000029563904,0.0
199949298,0.14517515897750854,0.0982792004942894,-23.499956130981445,0,0.5794000029563904,0.0
199960030,0.1361561417579651,0.09913035482168198,-23.501014709472656,0,0.5794000029563904,0.0
199969290,0.1326836347579956,0.08909711986780167,-23.50607681274414,0,0.5794000029563904,0.0
199979531,0.130544513463974,0.08702399581670761,-23.5090389251709,0,0.5794000029563904,0.0
199989289,0.13398925960063934,0.09172207117080688,-23.512989044189453,0,0.5794000029563904,0.0
199999221,0.14026252925395966,0.09225486218929291,-23.506563186645508,0,0.5794000029563904,0.0
200010050,0.14333602786064148,0.09498739242553711,-23.504039764404297,0,0.5794000029563904,0.0
200019133,0.1386948525905609,0.09871779382228851,-23.503681182861328,0,0.5794000029563904,0.0
200029503,0.13842244446277618,0.09747294336557388,-23.50307846069336,0,0.5794000029563904,0.0
200039140,0.14002582430839539,0.09659663587808609,-23.50567626953125,0,0.5794000029563904,0.0
200049223,0.14032158255577087,0.09104993939399719,-23.508987426757812,0,0.5794000029563904,0.0
200059529,0.14013299345970154,0.08728137612342834,-23.502717971801758,0,0.5794000029563904,0.0
200069290,0.13824185729026794,0.08287113159894943,-23.499635696411133,0,0.5794000029563904,0.0
200079475,0.1413169503211975,0.08903499692678452,-23.497760772705078,0,0.5794000029563904,0.0
200089262,0.1492643505334854,0.09275869280099869,-23.49640464782715,0,0.5794000029563904,0.0
200099119,0.14723005890846252,0.08812286704778671,-23.50824546813965,0,0.5794000029563904,0.0
200109521,0.14686495065689087,0.0857069343328476,-23.513513565063477,0,0.5794000029563904,0.0
200119206,0.14526014029979706,0.0917193591594696,-23.50349998474121,0,0.5794000029563904,0.0
200129517,0.13859039545059204,0.09595442563295364,-23.501543045043945,0,0.5794000029563904,0.0
200139234,0.1405816674232483,0.09155978262424469,-23.500919342041016,0,0.5794000029563904,0.0
200149281,0.1433326005935669,0.08307259529829025,-23.498567581176758,0,0.5794000029563904,0.0
200159997,0.1453440636396408,0.08277136832475662,-23.505718231201172,0,0.5794000029563904,0.0
200169238,0.14376482367515564,0.08981940150260925,-23.506277084350586,0,0.5794000029563904,0.0
200179537,0.13940303027629852,0.09260238707065582,-23.50638198852539,0,0.5794000029563904,0.0
200189182,0.13881734013557434,0.09283693134784698,-23.50554656982422,0,0.5794000029563904,0.0
200199148,0.13965252041816711,0.08855023235082626,-23.500389099121094,0,0.5794000029563904,0.0
200209992,0.13504810631275177,0.09275572746992111,-23.504961013793945,0,0.5794000029563904,0.0
200219153,0.13757620751857758,0.09159613400697708,-23.514049530029297,0,0.5794000029563904,0.0
200229584,0.14356344938278198,0.0875556692481041,-23.513864517211914,0,0.5794000029563904,0.0
200239179,0.14715634286403656,0.0885830894112587,-23.512758255004883,0,0.5794000029563904,0.0
200249210,0.151060089468956,0.09698368608951569,-23.50466537475586,0,0.5794000029563904,0.0
200259515,0.15054823458194733,0.09741070121526718,-23.496639251708984,0,0.5794000029563904,0.0
200269232,0.1437150239944458,0.09243173897266388,-23.503185272216797,0,0.5794000029563904,0.0
200279567,0.14029265940189362,0.08478154987096786,-23.50914764404297,0,0.5794000029563904,0.0
200289291,0.14558692276477814,0.08313606679439545,-23.508289337158203,0,0.5794000029563904,0.0
200299147,0.14292989671230316,0.08603903651237488,-23.5095272064209,0,0.5794000029563904,0.0
200309640,0.14489074051380157,0.08478940278291702,-23.50440216064453,0,0.5794000029563904,0.0
200319164,0.1441318541765213,0.08887302875518799,-23.504425048828125,0,0.5794000029563904,0.0
200329534,0.14468884468078613,0.08524254709482193,-23.5076904296875,0,0.5794000029563904,0.0
200339144,0.14019474387168884,0.0875278189778328,-23.50641632080078,0,0.5794000029563904,0.0
200349253,0.1463300734758377,0.08718085289001465,-23.504344940185547,0,0.5794000029563904,0.0
200359984,0.14497733116149902,0.08710098266601562,-23.504201889038086,0,0.5794000029563904,0.0
200369249,0.14422407746315002,0.09177213907241821,-23.504547119140625,0,0.5794000029563904,0.0
200379554,0.14514470100402832,0.09062133729457855,-23.498449325561523,0,0.5794000029563904,0.0
200389268,0.1456405520439148,0.08895839005708694,-23.498716354370117,0,0.5794000029563904,0.0
200399156,0.14282825589179993,0.09037911891937256,-23.505718231201172,0,0.5794000029563904,0.0
200410144,0.14249277114868164,0.0897553414106369,-23.51723861694336,0,0.5794000029563904,0.0
200419188,0.13942964375019073,0.08873098343610764,-23.514598846435547,0,0.5794000029563904,0.0
