TimeUS,PLX,PLY,PLZ,SW
232818519,0.08893316239118576,0.16455046832561493,-23.52816390991211,0
232827757,0.09440908581018448,0.15628550946712494,-23.36065101623535,0
232837692,0.09547004848718643,0.18052677810192108,-23.36069679260254,0
232847974,0.09843803942203522,0.14708487689495087,-23.349231719970703,0
232857746,0.10288213938474655,0.15269307792186737,-23.36945152282715,0
232867991,0.10382173955440521,0.17031565308570862,-23.36380958557129,0
232877687,0.10134761035442352,0.16052834689617157,-23.352108001708984,0
232887727,0.0928889736533165,0.1754649579524994,-23.36066246032715,0
232897919,0.08947643637657166,0.13758163154125214,-23.33526039123535,0
232907706,0.08222438395023346,0.14809571206569672,-23.34230613708496,0
232917925,0.0926843211054802,0.17167824506759644,-23.353281021118164,0
232927789,0.11498141288757324,0.1808307021856308,-23.352800369262695,0
232937690,0.11323626339435577,0.15982505679130554,-23.346031188964844,0
232948148,0.09239956736564636,0.14772681891918182,-23.336910247802734,0
232957583,0.08456189930438995,0.15958860516548157,-23.353254318237305,0
232967966,0.08466728031635284,0.18209853768348694,-23.35715675354004,0
232977711,0.09732558578252792,0.16364407539367676,-23.35363006591797,0
232987735,0.10811423510313034,0.1375180184841156,-23.337936401367188,0
232997926,0.08612504601478577,0.15976554155349731,-23.331193923950195,0
233007700,0.08336348086595535,0.18125537037849426,-23.344335556030273,0
233018432,0.11953192949295044,0.16829466819763184,-23.342670440673828,0
233027712,0.12363632768392563,0.13055293262004852,-23.33475685119629,0
233037655,0.0860757976770401,0.14327235519886017,-23.357351303100586,0
233047968,0.08062732219696045,0.18538959324359894,-23.34723472595215,0
233057699,0.09469714760780334,0.19537585973739624,-23.35017204284668,0
233067915,0.10553020238876343,0.11454689502716064,-23.320377349853516,0
233077684,0.1033911257982254,0.13593155145645142,-23.323047637939453,0
233087743,0.08687397837638855,0.15366323292255402,-23.328350067138672,0
233097887,0.07654058188199997,0.21655072271823883,-23.35713005065918,0
233107705,0.09755358844995499,0.14709673821926117,-23.350433349609375,0
233117963,0.11382284015417099,0.10563503205776215,-23.324010848999023,0
233127785,0.09275040030479431,0.1501041203737259,-23.337862014770508,0
233137631,0.07989642024040222,0.21475230157375336,-23.357946395874023,0
233148125,0.09428219497203827,0.1901007443666458,-23.34185218811035,0
233157561,0.10257311910390854,0.11196662485599518,-23.3197021484375,0
233167936,0.10269782692193985,0.12645533680915833,-23.34450912475586,0
233177604,0.09786215424537659,0.16187842190265656,-23.326465606689453,0
233187729,0.09629925340414047,0.2133280336856842,-23.361764907836914,0
233197922,0.08616331964731216,0.13335396349430084,-23.32261848449707,0
233207760,0.09177417308092117,0.13552680611610413,-23.34339714050293,0
233218482,0.08457545936107635,0.15367867052555084,-23.3469295501709,0
233227750,0.0934070274233818,0.19897516071796417,-23.35529327392578,0
233237648,0.09344741702079773,0.1644831746816635,-23.327625274658203,0
233247967,0.09143111854791641,0.15008385479450226,-23.31978416442871,0
233257615,0.09902776777744293,0.15213435888290405,-23.342470169067383,0
233267983,0.10476764291524887,0.1621239334344864,-23.345596313476562,0
233277654,0.10179968178272247,0.15450267493724823,-23.348636627197266,0
233287659,0.08923380076885223,0.15755890309810638,-23.35218620300293,0
233297952,0.08304540812969208,0.17425386607646942,-23.33472442626953,0
233307711,0.07981320470571518,0.1535976231098175,-23.327783584594727,0
233317953,0.09944756329059601,0.14848320186138153,-23.326614379882812,0
233327743,0.09132064133882523,0.14828164875507355,-23.335994720458984,0
233337661,0.08904282748699188,0.19195641577243805,-23.359519958496094,0
233348090,0.09320364892482758,0.17926903069019318,-23.362783432006836,0
233357603,0.10110646486282349,0.11671482771635056,-23.3240966796875,0
233367918,0.09457183629274368,0.1460641771554947,-23.329666137695312,0
233377594,0.09095429629087448,0.17218546569347382,-23.348562240600586,0
233387771,0.09043113142251968,0.21112123131752014,-23.36330223083496,0
233397937,0.0867503359913826,0.1373635232448578,-23.343910217285156,0
233407735,0.08682294934988022,0.13257217407226562,-23.337989807128906,0
233418504,0.09630058705806732,0.16885067522525787,-23.3303165435791,0
233427772,0.11032422631978989,0.19657489657402039,-23.352060317993164,0
233437641,0.10140760987997055,0.15858270227909088,-23.357189178466797,0
233447956,0.08370904624462128,0.11753995716571808,-23.332368850708008,0
233457648,0.07599884271621704,0.17042644321918488,-23.354562759399414,0
233467951,0.09261675924062729,0.20722557604312897,-23.35862159729004,0
233477721,0.10134312510490417,0.1665721982717514,-23.347707748413086,0
233487777,0.09503146260976791,0.11214330792427063,-23.33270835876465,0
233497923,0.09531340003013611,0.1582760214805603,-23.33187484741211,0
233507709,0.09706243872642517,0.20112131536006927,-23.353565216064453,0
233517931,0.10863976925611496,0.18064089119434357,-23.361967086791992,0
233527734,0.10093343257904053,0.10310707986354828,-23.3437442779541,0
233537641,0.07929695397615433,0.12784147262573242,-23.341718673706055,0
233548129,0.08024244010448456,0.20430046319961548,-23.359081268310547,0
233557594,0.10625211894512177,0.1898929476737976,-23.34287452697754,0
