Time_s,PLX,PLY,PLZ,SW,BandProxyX,BandProxyY,RMS_X,RMS_Y,Trust_X,Trust_Y
0.0,-0.5317338109016418,0.0993962660431861,4.521708488464356,0,-1.5987211554602254e-14,2.9837243786801082e-15,1.5987211554602254e-14,2.9837243786801082e-15,0,0
0.009849000000002661,-0.4172290563583374,0.1746633052825927,4.591976165771484,0,6.284576733361913e-05,4.131020459660628e-05,4.404764082882177e-06,2.8953693014470646e-06,0,0
0.020312000000018315,-0.3274712860584259,0.3737086355686188,4.577313423156738,0,0.000358685378737178,0.00031263707157423715,2.627932465327527e-05,2.276710724976973e-05,0,0
0.029931000000004815,-0.5359550714492798,0.3818328380584717,4.32431697845459,0,0.000916457279976024,0.0010605249479194029,6.868086339310133e-05,7.689066887139378e-05,0,0
0.040258000000022776,-0.4063009619712829,0.6090704798698425,4.3679704666137695,0,0.0016068165294761405,0.0024905969205676615,0.00013412620463813522,0.0001944961271424873,0,0
0.049955000000011296,-0.2778052389621734,0.5450708270072937,4.443298816680908,0,0.002516372691190316,0.004767211733320564,0.00022029493468249023,0.00038414526468650136,0,0
0.0599770000000035,-0.4960059225559234,0.4480006992816925,4.470007419586182,0,0.0037187349879449494,0.007822528118093725,0.00034265291139787,0.0006728267445016804,0,0
0.07025400000000559,-0.43604576587677,0.8428183197975159,4.577948570251465,0,0.005052679383315661,0.011665166975068031,0.00049765095349064,0.0010713586449852335,0,0
0.08002000000001885,-0.1982729732990265,0.6253188848495483,4.616456508636475,0,0.006581066130555424,0.016486444884997356,0.0006763279148878804,0.0015704128504293482,0,0
0.09076200000001222,-0.1902803182601928,0.1879537552595138,4.523410320281982,0,0.008583267241408898,0.021937793829911248,0.000921739316384572,0.0022429758727560735,0,0
0.09997300000000564,-0.1916370838880539,0.582907497882843,4.477420806884766,0,0.011156909572766271,0.02757370936784194,0.0011906546732698535,0.002915712305446408,0,0
0.10989600000002042,-0.2884529829025268,0.4831343293190002,4.4809417724609375,0,0.014201937734164227,0.03350221026518227,0.0015520546916093436,0.003743566392285155,0,0
0.12025099999999611,-0.2425681501626968,-0.0482571572065353,4.490777492523193,0,0.017592607297184815,0.03949924605573038,0.001998681634481988,0.004690301512422144,0,0
0.12985900000001038,-0.2910168170928955,0.3339806795120239,4.592948913574219,0,0.021263805199511765,0.045113033296803884,0.002478406805901944,0.005625574144401678,0,0
0.14028600000000324,-0.4111777245998382,0.576155960559845,4.573855400085449,0,0.025089713550133674,0.050615128089231645,0.0030633127638542553,0.00669359283440428,0,0
0.14985900000002061,-0.3831669688224792,0.1223081871867179,4.666050910949707,0,0.028904056910281528,0.05622300736072762,0.0036508049202161534,0.00772556425558013,0,0
0.1599570000000199,-0.1013519316911697,0.1580754369497299,4.793919563293457,0,0.03281532255525893,0.06156554573543406,0.004322561853004499,0.00885848931679224,0,0
0.17023600000001693,-0.404708057641983,0.3911542594432831,4.650083065032959,0,0.03696240090924069,0.06656329250886196,0.0050588959262917715,0.010039102449056246,0,0
