Time_s,PLX,PLY,PLZ,SW,BandProxyX,BandProxyY,RMS_X,RMS_Y,Trust_X,Trust_Y
0.0,-0.0464652739465236,0.0178556088358163,4.824393272399902,0,-1.394717674685353e-15,5.377642775528102e-16,1.394717674685353e-15,5.377642775528102e-16,0,0
0.010649000000000797,-0.044547613710165,0.2556281983852386,4.761887073516846,0,1.0525050194581942e-06,0.00013050113861706736,7.669830169903168e-08,9.50989830611117e-06,0,0
0.020354999999995016,-0.4023671448230743,0.3861379623413086,4.589635848999023,0,-0.00019120670498454229,0.0007141541563440816,1.3304199556986744e-05,5.058767246556331e-05,0,0
0.02996699999999919,-0.2314614504575729,0.1194547638297081,4.617603778839111,0,-0.0008599185554153052,0.0018433028570347815,6.10038626461552e-05,0.0001372491393500201,0,0
0.040042999999997164,0.0609893985092639,0.2627675831317901,4.810948371887207,0,-0.001816342930216798,0.00333203272223356,0.00014241434596848245,0.0002730130104606214,0,0
0.0499499999999955,-0.1465733796358108,0.4572877883911133,4.582762241363525,0,-0.0027355747164233,0.005267169868795343,0.00023907914548384367,0.000459623035021389,0,0
0.06024899999999889,-0.2227444797754287,0.5417242050170898,4.662033081054688,0,-0.0037267279914031323,0.00794862057742739,0.00035805064733066705,0.0007312184128696567,0,0
0.07024599999999737,0.0389578789472579,0.6667488813400269,4.780571937561035,0,-0.004835423125636749,0.011581533528352943,0.00049410622631562,0.0010958101923302537,0,0
0.07999699999999166,-0.1469718515872955,0.469634860754013,4.788139343261719,0,-0.005906242094273172,0.016160430090079312,0.0006423512126417998,0.0015700776935901122,0,0
0.0898819999999887,-0.2542104125022888,0.5905510783195496,4.827178001403809,0,-0.007058015835733837,0.021520574680886893,0.000810053608831467,0.0021763244145428604,0,0
0.09997500000000059,-0.2515943944454193,0.844494640827179,4.937619686126709,0,-0.008499583968141579,0.027752241897464027,0.0010082357424847572,0.0029307854865483294,0,0
0.11023899999997866,-0.1149751245975494,0.3300343751907348,4.997495651245117,0,-0.010186223283418443,0.03483521044058441,0.0012419596158666352,0.003841513073381192,0,0
0.12030199999998104,-0.0511146485805511,0.1671411991119384,5.106168270111084,0,-0.011908287192440949,0.04217058537153519,0.001498810772905327,0.0048588573866297086,0,0
0.12996599999999603,-0.1597824394702911,0.62945157289505,5.015113830566406,0,-0.013572413366570543,0.049509923926018884,0.0017673604017734187,0.005942262183400181,0,0
0.1400509999999997,-0.1863043904304504,0.3660338222980499,4.964047431945801,0,-0.01527646846653663,0.05710380183343662,0.002069217389786986,0.0071787390876314975,0,0
0.14999199999999746,-0.1241895779967308,0.0028094521258026,4.8893866539001465,0,-0.017066839315418428,0.06467518515117245,0.002388437060785,0.008486353563801063,0,0
0.1602269999999919,-0.3231632113456726,0.3983931243419647,4.864264488220215,0,-0.01898712345015869,0.07187590232829313,0.0027414803283594977,0.00990054551674833,0,0
0.17015999999998144,-0.5804705619812012,0.3716645538806915,4.758836269378662,0,-0.021347251285750442,0.07893068206369261,0.0031202770313534757,0.011331373951756941,0,0
0.17998199999999542,-0.2406307756900787,0.1764609813690185,5.061399459838867,0,-0.024312606274878232,0.08590842502928209,0.0035474246118198517,0.012803382393539453,0,0
0.18998499999997875,-0.1406846344470977,0.4590068161487579,5.216175079345703,0,-0.027542762248043834,0.09271851941334378,0.0040380840452777095,0.014352628279142136,0,0
0.19998999999998546,-0.4275884628295898,0.6923535466194153,5.03234338760376,0,-0.03086938311852888,0.09968229996766644,0.004580374208912648,0.015954733747048203,0,0
0.21063499999999635,-0.1273912787437439,0.6053223609924316,5.090014934539795,0,-0.0343702311098447,0.10712922299255154,0.0052095387172862734,0.017723559800893605,0,0
0.22037199999999757,-0.0853575766086578,0.7192283868789673,5.01064395904541,0,-0.037826314253830866,0.11509452637646116,0.005827225215628062,0.019414789231680146,0,0
0.2299899999999866,-0.4915580153465271,0.741280734539032,4.847275733947754,0,-0.04124196267071254,0.12360345985108473,0.006477162794695947,0.021175938048155,0,0
0.2400519999999915,-0.2743221819400787,0.3636692464351654,5.123154640197754,0,-0.04491277254767454,0.13246771849137357,0.007201800566241709,0.023113432742012496,0,0
0.24997500000000628,-0.2613558769226074,0.085660696029663,5.169684886932373,0,-0.04878555109508565,0.14107713077552728,0.007961690092494608,0.02510158792634896,0,0
0.26025300000000584,-0.2475682646036148,0.2334914058446884,5.153774738311768,0,-0.052691935902353305,0.14899063030670712,0.008791764195280119,0.027214774726707844,0,0
0.2702850000000012,-0.2160050719976425,0.208815112709999,5.235010147094727,0,-0.056577208339386585,0.15622885841726702,0.009639724727390426,0.029309716124044625,0,0
0.27998700000000554,-0.3327172398567199,0.2105544656515121,5.0226359367370605,0,-0.060452059984287126,0.16287159674023008,0.01049568596930481,0.03135719813552387,0,0
0.28997400000000084,-0.4096285700798034,0.1500191539525985,4.962815284729004,0,-0.06445749404052714,0.1688944735002764,0.0114151582186734,0.03347330858302823,0,0
0.2999810000000025,-0.5981446504592896,0.1504284590482711,5.014952182769775,0,-0.06882261093038984,0.1742561574983822,0.012381261084474949,0.0355868376340762,0,0
0.3102710000000002,-0.8292793035507202,0.2970247268676758,4.999009609222412,0,-0.07388255874727281,0.17903310454081467,0.013435828430358811,0.037741388638524644,0,0
0.3203230000000019,-0.5480865836143494,0.3518363535404205,5.277652740478516,0,-0.07977252772369173,0.18344127231450486,0.014543725663362499,0.0398243065458148,0,0
0.3299739999999929,-0.5501419901847839,0.3844139873981476,5.234595775604248,0,-0.08623166275122407,0.1876489731737321,0.015693859439256413,0.0418072668820674,0,0
0.34006399999998393,-0.6014081835746765,0.7195927500724792,5.087794303894043,0,-0.09307320586542282,0.19190390759595383,0.016989722024457247,0.04386771902586316,0,0
0.34989799999999605,-0.2537803053855896,0.7038994431495667,5.109226226806641,0,-0.10011339345432362,0.19656268369569485,0.018341086575138305,0.04587427517272371,0,0
0.3602459999999894,-0.3381401896476745,0.2201385051012039,5.034852027893066,0,-0.10700746385797229,0.20147840044753773,0.01984318090218686,0.047990388772876084,0,0
0.3702069999999935,-0.559463620185852,0.3789783716201782,5.118850231170654,0,-0.11376670065387623,0.2061603818273531,0.02135643434088035,0.050027901338224004,0,0
0.3799769999999967,-0.5028367638587952,0.5454290509223938,5.260378837585449,0,-0.12063667720718664,0.21060724104017453,0.022908377186720636,0.05202636254208476,0,0
0.38995699999998124,-0.5782985091209412,0.0521747581660747,5.188289642333984,0,-0.1276869807056772,0.2148172183453218,0.024562892439275997,0.05406446660221846,0,0
0.40000200000000063,-0.4253341555595398,0.0122927324846386,5.1941447257995605,0,-0.1348484487539192,0.2183181051014531,0.026294747068197667,0.05609909971271438,0,0
0.4106490000000065,-0.579671323299408,0.3460206091403961,5.052241802215576,0,-0.14204691768436148,0.22101502566206227,0.0281934630557964,0.05822155402209915,0,0
0.4203229999999962,-0.7068180441856384,0.2172879874706268,4.895533084869385,0,-0.14941041919383247,0.2232274671921538,0.029979222218654275,0.06011522994697408,0,0
0.4299689999999998,-0.3859006464481354,-0.0406384840607643,5.1330389976501465,0,-0.1569497988265035,0.2248792672209442,0.03182686890412294,0.061965865342326176,0,0
0.4400359999999921,-0.6882364153862,0.2046760618686676,5.150106430053711,0,-0.16450970953314592,0.22578200209491434,0.0338193035749584,0.06384700587251535,0,0
0.4499930000000063,-0.990060806274414,0.5351409316062927,5.072046279907227,0,-0.17238391982582207,0.226291477107148,0.03585582009547221,0.06565440333764586,0,0
0.46026299999999765,-0.5549293160438538,0.1916193068027496,5.258670806884766,0,-0.18078050981701077,0.2267381963298838,0.038032155246017864,0.06746656784651207,0,0
0.4702769999999816,-0.4631994366645813,0.1989315003156662,5.102551937103272,0,-0.1892697560539534,0.22692795498444993,0.040226089224153945,0.06918238007963191,0,0
0.479992999999979,-0.6940199732780457,0.2491362690925598,4.8064446449279785,0,-0.19760255205283817,0.22672027545018442,0.04242081557210718,0.07079627451125928,0,0
0.4899460000000033,-0.489701509475708,0.0650208219885826,4.891036033630371,0,-0.20585206825802338,0.226097175151739,0.04473195954761878,0.07239473775519432,0,0
