Time_s,PLX,PLY,PLZ,EstFreq_Hz,SW,RealSW,DX,VX,CX,PRX,RealFreq_Hz,RealPhase
0.0000,0.2187,0.1575,-23.4793,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0101,0.2169,0.1587,-23.4843,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0199,0.2163,0.1587,-23.4883,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0306,0.2176,0.1548,-23.4882,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0403,0.2194,0.1566,-23.4811,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0500,0.2138,0.1609,-23.4782,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0600,0.2175,0.1589,-23.4792,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0701,0.2242,0.1574,-23.4862,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0804,0.2184,0.1645,-23.4954,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.0909,0.2147,0.1668,-23.4855,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1000,0.2138,0.1634,-23.4785,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1100,0.2149,0.1577,-23.4853,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1199,0.2157,0.1541,-23.4885,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1302,0.2198,0.1531,-23.4945,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1404,0.2205,0.1599,-23.4963,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1500,0.2197,0.1620,-23.4835,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1600,0.2178,0.1637,-23.4752,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1701,0.2142,0.1618,-23.4773,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1803,0.2173,0.1597,-23.4810,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.1903,0.2176,0.1614,-23.4893,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2000,0.2206,0.1615,-23.4873,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2100,0.2191,0.1617,-23.4872,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2199,0.2144,0.1570,-23.4862,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2303,0.2110,0.1530,-23.4769,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2402,0.2106,0.1571,-23.4833,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2500,0.2120,0.1625,-23.5005,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2600,0.2168,0.1591,-23.4938,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2701,0.2145,0.1550,-23.4841,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2804,0.2177,0.1550,-23.4783,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.2909,0.2176,0.1631,-23.4771,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.3000,0.2184,0.1645,-23.4832,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
0.3101,0.2230,0.1600,-23.4936,0.6000,1,0,0.0000,0.0000,0.0000,0.0000,0.6000,0.0000
