TimeUS,PLX,PLY,PLZ,SW,F,P
90185129,-0.2881409227848053,0.32462549209594727,4.176865577697754,0,0.6000000238418579,-10015496.0
90195228,-0.5621092915534973,0.6191983819007874,4.143657684326172,0,0.6000000238418579,-10015496.0
90205413,-0.08775655180215836,0.3585565984249115,4.419673442840576,0,0.6000000238418579,-10015496.0
90215413,0.10556204617023468,0.43777403235435486,4.61710262298584,0,0.6000000238418579,-10015496.0
90225129,-0.21667100489139557,0.7616680264472961,4.385738849639893,0,0.6000000238418579,-10015496.0
90235156,-0.15690499544143677,0.48725610971450806,4.46539306640625,0,0.6000000238418579,-10015496.0
90245169,0.3064344823360443,0.10234373062849045,4.510076999664307,0,0.6000000238418579,-10015496.0
90255405,-0.04862029850482941,0.39684465527534485,4.37300443649292,0,0.6000000238418579,-10015496.0
90265381,-0.22161419689655304,0.7259581089019775,4.320904731750488,0,0.6000000238418579,-10015496.0
90275174,-0.14744335412979126,0.39228835701942444,4.414397239685059,0,0.6000000238418579,-10015496.0
90285160,0.038521334528923035,-0.04377056285738945,4.554898262023926,0,0.6000000238418579,-10015496.0
90295259,0.038124632090330124,0.22810113430023193,4.5656890869140625,0,0.6000000238418579,-10015496.0
90306028,-0.1442030370235443,0.3208036720752716,4.486044883728027,0,0.6000000238418579,-10015496.0
90315485,-0.031315844506025314,0.0558275543153286,4.526398181915283,0,0.6000000238418579,-10015496.0
90325170,0.04369327053427696,0.0559474416077137,4.622794151306152,0,0.6000000238418579,-10015496.0
90335184,-0.44578617811203003,0.6220568418502808,4.540700912475586,0,0.6000000238418579,-10015496.0
90345060,-0.5844858288764954,0.6362866163253784,4.542121887207031,0,0.6000000238418579,-10015496.0
90355486,-0.1986420452594757,-0.0504591278731823,4.732943058013916,0,0.6000000238418579,-10015496.0
90365964,-0.22298835217952728,0.10227526724338531,4.721531867980957,0,0.6000000238418579,-10015496.0
90375165,-0.18549945950508118,0.577191174030304,4.633266925811768,0,0.6000000238418579,-10015496.0
90385136,-0.01838614232838154,0.3242354989051819,4.793323516845703,0,0.6000000238418579,-10015496.0
90395201,-0.14353230595588684,0.3033728301525116,4.78033447265625,0,0.6000000238418579,-10015496.0
90405469,-0.17565865814685822,0.4024115800857544,4.8448028564453125,0,0.6000000238418579,-10015496.0
90415469,-0.0014826904516667128,0.23435088992118835,5.039478778839111,0,0.6000000238418579,-10015496.0
90425145,-0.27666035294532776,0.06276439875364304,4.863064765930176,0,0.6000000238418579,-10015496.0
90435179,-0.326617956161499,-0.16540183126926422,4.7655134201049805,0,0.6000000238418579,-10015496.0
90445114,-0.11464198678731918,-0.1332642138004303,4.799875259399414,0,0.6000000238418579,-10015496.0
90455398,-0.23899982869625092,0.07149656862020493,4.643499374389648,0,0.6000000238418579,-10015496.0
90465464,-0.41216254234313965,0.23779119551181793,4.689473628997803,0,0.6000000238418579,-10015496.0
90475191,-0.6704410314559937,0.21464939415454865,4.658065319061279,0,0.6000000238418579,-10015496.0
90485131,-0.4971558451652527,-0.023046091198921204,4.706763744354248,0,0.6000000238418579,-10015496.0
90495244,-0.1657378226518631,-0.08373523503541946,4.896724700927734,0,0.6000000238418579,-10015496.0
90506007,-0.509502112865448,0.08517549932003021,4.638935089111328,0,0.6000000238418579,-10015496.0
90515518,-0.42358675599098206,0.08673205226659775,4.707788944244385,0,0.6000000238418579,-10015496.0
90525140,-0.09551605582237244,0.12523488700389862,4.951577186584473,0,0.6000000238418579,-10015496.0
90535211,-0.5286230444908142,0.45919087529182434,4.757146835327148,0,0.6000000238418579,-10015496.0
90545146,-0.679549515247345,0.7130967378616333,4.764079570770264,0,0.6000000238418579,-10015496.0
90555493,-0.17795732617378235,0.20390371978282928,4.891186237335205,0,0.6000000238418579,-10015496.0
90566018,-0.21780052781105042,0.0855674296617508,4.815672397613525,0,0.6000000238418579,-10015496.0
90575177,-0.32692110538482666,0.5096687078475952,4.719629287719727,0,0.6000000238418579,-10015496.0
90585138,-0.3715280592441559,0.25016236305236816,4.719171524047852,0,0.6000000238418579,-10015496.0
90595224,-0.14945092797279358,-0.239499032497406,4.846009254455566,0,0.6000000238418579,-10015496.0
90605444,-0.21267828345298767,0.027840349823236465,4.888791084289551,0,0.6000000238418579,-10015496.0
90615515,-0.5094024538993835,0.425538033246994,4.805634021759033,0,0.6000000238418579,-10015496.0
90625111,-0.6156207323074341,0.09402219951152802,4.830373764038086,0,0.6000000238418579,-10015496.0
90635169,-0.28819718956947327,-0.23192162811756134,4.8658671379089355,0,0.6000000238418579,-10015496.0
90645016,-0.3898905813694,0.18713633716106415,4.797299861907959,0,0.6000000238418579,-10015496.0
90655511,-0.5363579392433167,0.532058835029602,4.683709144592285,0,0.6000000238418579,-10015496.0
90665471,-0.24715609848499298,0.027856867760419846,4.9051337242126465,0,0.6000000238418579,-10015496.0
90675228,-0.3231389820575714,0.02660503424704075,5.021263599395752,0,0.6000000238418579,-10015496.0
90685156,-0.5026130676269531,0.5988931059837341,4.926396369934082,0,0.6000000238418579,-10015496.0
90695235,-0.19069361686706543,0.4857664406299591,5.028857707977295,0,0.6000000238418579,-10015496.0
90705966,0.019495941698551178,0.13667522370815277,4.935049533843994,0,0.6000000238418579,-10015496.0
90715410,-0.24253100156784058,0.388858437538147,4.812671661376953,0,0.6000000238418579,-10015496.0
90725165,-0.216083362698555,0.566815972328186,4.929239273071289,0,0.6000000238418579,-10015496.0
90735203,-0.4386036694049835,0.28322720527648926,4.871773719787598,0,0.6000000238418579,-10015496.0
90745116,-0.4839518368244171,-0.021144045516848564,4.862160682678223,0,0.6000000238418579,-10015496.0
90755469,-0.1907462626695633,-3.371404091012664e-06,4.882175445556641,0,0.6000000238418579,-10015496.0
90765999,-0.33680596947669983,-0.04722967743873596,4.646801471710205,0,0.6000000238418579,-10015496.0
90775174,-0.20862627029418945,-0.19681906700134277,4.514614582061768,0,0.6000000238418579,-10015496.0
90785174,-0.48714789748191833,-0.2157929241657257,4.55952787399292,0,0.6000000238418579,-10015496.0
90795202,-0.4876403212547302,-0.02536928281188011,4.5601325035095215,0,0.6000000238418579,-10015496.0
90805373,-0.3709731996059418,0.2020726352930069,4.928452491760254,0,0.6000000238418579,-10015496.0
