Time_s,PLX,PLY,EstFreq_Hz,PhaseCorr,SW,RealSW,RLS_A_X,RLS_B_X,RealFreq_Hz,RealPhase
32.2101,-0.1296,0.1081,0.5794,0.0000,0,0,0.0733,-0.0219,0.0000,0.0000
32.2202,-0.2297,-0.2347,0.5794,0.0000,0,0,0.0724,-0.0222,0.0000,0.0000
32.2300,-0.1561,0.0884,0.5794,0.0000,0,0,0.0702,-0.0226,0.0000,0.0000
32.2400,-0.0924,0.1878,0.5794,0.0000,0,0,0.0670,-0.0231,0.0000,0.0000
32.2502,-0.0374,-0.0903,0.5794,0.0000,0,0,0.0627,-0.0236,0.0000,0.0000
32.2600,-0.1304,-0.0546,0.5794,0.0000,0,0,0.0602,-0.0238,0.0000,0.0000
32.2709,-0.0185,0.1329,0.5794,0.0000,0,0,0.0558,-0.0238,0.0000,0.0000
32.2800,-0.2601,-0.1570,0.5794,0.0000,0,0,0.0556,-0.0238,0.0000,0.0000
32.2900,-0.2798,-0.5970,0.5794,0.0000,0,0,0.0558,-0.0238,0.0000,0.0000
32.3003,-0.2298,-0.6022,0.5794,0.0000,0,0,0.0550,-0.0237,0.0000,0.0000
32.3100,-0.1277,-0.3564,0.5794,0.0000,0,0,0.0526,-0.0233,0.0000,0.0000
32.3202,-0.1940,-0.0607,0.5794,0.0000,0,0,0.0513,-0.0230,0.0000,0.0000
32.3300,-0.4870,0.0571,0.5794,0.0000,0,0,0.0549,-0.0240,0.0000,0.0000
32.3400,-0.3849,-0.1994,0.5794,0.0000,0,0,0.0567,-0.0247,0.0000,0.0000
32.3502,-0.2186,-0.1911,0.5794,0.0000,0,0,0.0557,-0.0243,0.0000,0.0000
32.3600,-0.5667,0.2424,0.5794,0.0000,0,0,0.0602,-0.0264,0.0000,0.0000
32.3702,-0.5173,0.0621,0.5794,0.0000,0,0,0.0638,-0.0284,0.0000,0.0000
32.3800,-0.0609,-0.3122,0.5794,0.0000,0,0,0.0603,-0.0262,0.0000,0.0000
32.3900,-0.2527,0.1494,0.5794,0.0000,0,0,0.0598,-0.0258,0.0000,0.0000
32.4004,-0.3747,0.4291,0.5794,0.0000,0,0,0.0610,-0.0268,0.0000,0.0000
32.4100,0.0404,0.1110,0.5794,0.0000,0,0,0.0565,-0.0229,0.0000,0.0000
32.4202,-0.2029,0.1076,0.5794,0.0000,0,0,0.0554,-0.0219,0.0000,0.0000
32.4300,-0.1610,0.4822,0.5794,0.0000,0,0,0.0539,-0.0203,0.0000,0.0000
32.4400,-0.3590,0.1072,0.5794,0.0000,0,0,0.0549,-0.0214,0.0000,0.0000
32.4501,-0.3867,-0.2253,0.5794,0.0000,0,0,0.0561,-0.0230,0.0000,0.0000
32.4600,-0.2489,0.0468,0.5794,0.0000,0,0,0.0557,-0.0225,0.0000,0.0000
32.4708,-0.1629,0.3465,0.5794,0.0000,0,0,0.0545,-0.0205,0.0000,0.0000
32.4801,-0.2818,0.0122,0.5794,0.0000,0,0,0.0545,-0.0205,0.0000,0.0000
32.4900,-0.2218,-0.4150,0.5794,0.0000,0,0,0.0540,-0.0195,0.0000,0.0000
32.5002,-0.3549,-0.0897,0.5794,0.0000,0,0,0.0546,-0.0209,0.0000,0.0000
32.5100,-0.4778,-0.0055,0.5794,0.0000,0,0,0.0561,-0.0248,0.0000,0.0000
32.5202,-0.3355,-0.3934,0.5794,0.0000,0,0,0.0565,-0.0258,0.0000,0.0000
32.5299,-0.3456,-0.0888,0.5794,0.0000,0,0,0.0568,-0.0270,0.0000,0.0000
32.5400,-0.2764,0.3734,0.5794,0.0000,0,0,0.0568,-0.0268,0.0000,0.0000
32.5502,-0.0294,0.1090,0.5794,0.0000,0,0,0.0557,-0.0213,0.0000,0.0000
32.5600,-0.2969,-0.1818,0.5794,0.0000,0,0,0.0557,-0.0217,0.0000,0.0000
32.5702,-0.5620,0.0288,0.5794,0.0000,0,0,0.0565,-0.0281,0.0000,0.0000
32.5800,-0.4951,0.1599,0.5794,0.0000,0,0,0.0569,-0.0328,0.0000,0.0000
32.5900,-0.2921,0.0057,0.5794,0.0000,0,0,0.0569,-0.0328,0.0000,0.0000
32.6004,-0.3555,0.2404,0.5794,0.0000,0,0,0.0569,-0.0344,0.0000,0.0000
32.6100,0.0166,0.6469,0.5794,0.0000,0,0,0.0571,-0.0271,0.0000,0.0000
32.6202,0.0537,0.4186,0.5794,0.0000,0,0,0.0576,-0.0191,0.0000,0.0000
32.6300,-0.0988,0.0299,0.5794,0.0000,0,0,0.0580,-0.0150,0.0000,0.0000
32.6400,-0.1850,0.0253,0.5794,0.0000,0,0,0.0582,-0.0132,0.0000,0.0000
32.6502,-0.1708,0.1357,0.5794,0.0000,0,0,0.0586,-0.0111,0.0000,0.0000
32.6600,-0.2384,0.0940,0.5794,0.0000,0,0,0.0587,-0.0107,0.0000,0.0000
32.6708,-0.0129,-0.1444,0.5794,0.0000,0,0,0.0600,-0.0049,0.0000,0.0000
32.6800,-0.0051,0.1285,0.5794,0.0000,0,0,0.0616,0.0008,0.0000,0.0000
32.6900,-0.0736,0.2671,0.5794,0.0000,0,0,0.0627,0.0046,0.0000,0.0000
32.7002,-0.0061,-0.1983,0.5794,0.0000,0,0,0.0645,0.0098,0.0000,0.0000
32.7100,-0.2967,-0.0015,0.5794,0.0000,0,0,0.0637,0.0078,0.0000,0.0000
32.7202,-0.4981,0.2663,0.5794,0.0000,0,0,0.0609,0.0010,0.0000,0.0000
32.7300,-0.2027,-0.0455,0.5794,0.0000,0,0,0.0611,0.0014,0.0000,0.0000
32.7400,-0.1540,0.0377,0.5794,0.0000,0,0,0.0619,0.0030,0.0000,0.0000
32.7502,-0.1828,0.4031,0.5794,0.0000,0,0,0.0622,0.0037,0.0000,0.0000
32.7600,-0.0697,0.4451,0.5794,0.0000,0,0,0.0640,0.0069,0.0000,0.0000
32.7702,-0.0549,0.1878,0.5794,0.0000,0,0,0.0659,0.0102,0.0000,0.0000
32.7800,-0.4680,0.1843,0.5794,0.0000,0,0,0.0621,0.0042,0.0000,0.0000
32.7900,-0.2760,0.4307,0.5794,0.0000,0,0,0.0611,0.0026,0.0000,0.0000
32.8004,-0.2463,0.2996,0.5794,0.0000,0,0,0.0604,0.0017,0.0000,0.0000
32.8100,-0.2378,0.1014,0.5794,0.0000,0,0,0.0599,0.0009,0.0000,0.0000
32.8202,-0.0213,0.2645,0.5794,0.0000,0,0,0.0628,0.0046,0.0000,0.0000
32.8300,-0.1042,0.2703,0.5794,0.0000,0,0,0.0643,0.0064,0.0000,0.0000
32.8401,-0.2087,0.0529,0.5794,0.0000,0,0,0.0639,0.0060,0.0000,0.0000
32.8502,-0.2516,-0.0400,0.5794,0.0000,0,0,0.0628,0.0047,0.0000,0.0000
32.8600,-0.2973,0.1464,0.5794,0.0000,0,0,0.0607,0.0026,0.0000,0.0000
32.8708,-0.2530,0.0083,0.5794,0.0000,0,0,0.0595,0.0013,0.0000,0.0000
32.8800,-0.0326,-0.3042,0.5794,0.0000,0,0,0.0625,0.0042,0.0000,0.0000
32.8900,-0.1568,0.0656,0.5794,0.0000,0,0,0.0630,0.0047,0.0000,0.0000
32.9002,-0.2939,0.4735,0.5794,0.0000,0,0,0.0607,0.0026,0.0000,0.0000
32.9100,-0.2280,0.0558,0.5794,0.0000,0,0,0.0597,0.0018,0.0000,0.0000
32.9202,-0.3571,-0.0151,0.5794,0.0000,0,0,0.0561,-0.0012,0.0000,0.0000
32.9300,-0.6074,0.3952,0.5794,0.0000,0,0,0.0474,-0.0081,0.0000,0.0000
32.9400,-0.3631,0.3291,0.5794,0.0000,0,0,0.0439,-0.0107,0.0000,0.0000
32.9502,-0.1719,0.1292,0.5794,0.0000,0,0,0.0446,-0.0101,0.0000,0.0000
32.9600,-0.2419,0.3810,0.5794,0.0000,0,0,0.0438,-0.0107,0.0000,0.0000
32.9702,-0.0616,0.6262,0.5794,0.0000,0,0,0.0469,-0.0086,0.0000,0.0000
32.9801,-0.0435,0.1609,0.5794,0.0000,0,0,0.0504,-0.0064,0.0000,0.0000
32.9900,-0.1808,-0.0637,0.5794,0.0000,0,0,0.0505,-0.0063,0.0000,0.0000
33.0004,-0.1857,0.2097,0.5794,0.0000,0,0,0.0505,-0.0063,0.0000,0.0000
33.0100,-0.3776,0.0932,0.5794,0.0000,0,0,0.0461,-0.0089,0.0000,0.0000
33.0202,-0.3176,-0.3531,0.5794,0.0000,0,0,0.0431,-0.0105,0.0000,0.0000
33.0300,-0.1892,-0.2105,0.5794,0.0000,0,0,0.0432,-0.0105,0.0000,0.0000
33.0400,-0.3199,0.3406,0.5794,0.0000,0,0,0.0403,-0.0120,0.0000,0.0000
33.0502,-0.3100,0.3331,0.5794,0.0000,0,0,0.0376,-0.0133,0.0000,0.0000
33.0600,-0.0074,-0.0555,0.5794,0.0000,0,0,0.0421,-0.0112,0.0000,0.0000
33.0708,-0.2810,0.2283,0.5794,0.0000,0,0,0.0401,-0.0121,0.0000,0.0000
33.0800,-0.5048,0.3876,0.5794,0.0000,0,0,0.0329,-0.0153,0.0000,0.0000
33.0900,-0.1838,-0.0592,0.5794,0.0000,0,0,0.0333,-0.0151,0.0000,0.0000
33.1002,-0.2192,0.1208,0.5794,0.0000,0,0,0.0330,-0.0152,0.0000,0.0000
33.1100,-0.4184,0.7443,0.5794,0.0000,0,0,0.0281,-0.0171,0.0000,0.0000
33.1202,-0.1649,0.4566,0.5794,0.0000,0,0,0.0291,-0.0168,0.0000,0.0000
33.1300,0.1176,0.0416,0.5794,0.0000,0,0,0.0362,-0.0143,0.0000,0.0000
33.1400,-0.1117,0.1879,0.5794,0.0000,0,0,0.0380,-0.0137,0.0000,0.0000
33.1502,-0.1563,0.2469,0.5794,0.0000,0,0,0.0388,-0.0134,0.0000,0.0000
33.1600,-0.0734,0.0845,0.5794,0.0000,0,0,0.0412,-0.0127,0.0000,0.0000
33.1702,-0.2050,0.2054,0.5794,0.0000,0,0,0.0408,-0.0129,0.0000,0.0000
33.1800,-0.3018,0.3441,0.5794,0.0000,0,0,0.0383,-0.0134,0.0000,0.0000
33.1900,-0.3611,0.0352,0.5794,0.0000,0,0,0.0347,-0.0142,0.0000,0.0000
33.2004,-0.1972,-0.2283,0.5794,0.0000,0,0,0.0346,-0.0142,0.0000,0.0000
33.2100,-0.0133,-0.0167,0.5794,0.0000,0,0,0.0382,-0.0137,0.0000,0.0000
33.2202,-0.1491,0.1969,0.5794,0.0000,0,0,0.0390,-0.0136,0.0000,0.0000
33.2300,-0.1511,0.0287,0.5794,0.0000,0,0,0.0396,-0.0135,0.0000,0.0000
33.2400,-0.1022,0.0142,0.5794,0.0000,0,0,0.0412,-0.0134,0.0000,0.0000
33.2502,-0.2740,0.2325,0.5794,0.0000,0,0,0.0394,-0.0135,0.0000,0.0000
33.2600,-0.4702,0.2771,0.5794,0.0000,0,0,0.0339,-0.0133,0.0000,0.0000
33.2708,-0.0291,0.2964,0.5794,0.0000,0,0,0.0369,-0.0135,0.0000,0.0000
33.2800,-0.1422,0.4443,0.5794,0.0000,0,0,0.0377,-0.0136,0.0000,0.0000
33.2900,-0.4365,0.3667,0.5794,0.0000,0,0,0.0331,-0.0129,0.0000,0.0000
33.3002,-0.0990,0.3223,0.5794,0.0000,0,0,0.0348,-0.0132,0.0000,0.0000
33.3100,-0.0239,0.3754,0.5794,0.0000,0,0,0.0376,-0.0139,0.0000,0.0000
33.3203,-0.2189,0.2855,0.5794,0.0000,0,0,0.0370,-0.0137,0.0000,0.0000
33.3300,-0.1963,0.1178,0.5794,0.0000,0,0,0.0368,-0.0137,0.0000,0.0000
33.3400,-0.0617,0.2339,0.5794,0.0000,0,0,0.0388,-0.0144,0.0000,0.0000
33.3502,-0.1010,0.2690,0.5794,0.0000,0,0,0.0401,-0.0149,0.0000,0.0000
33.3600,-0.1393,0.1753,0.5794,0.0000,0,0,0.0407,-0.0152,0.0000,0.0000
33.3702,-0.0593,0.4119,0.5794,0.0000,0,0,0.0425,-0.0161,0.0000,0.0000
33.3800,-0.2525,0.2793,0.5794,0.0000,0,0,0.0414,-0.0155,0.0000,0.0000
33.3900,-0.1160,-0.1313,0.5794,0.0000,0,0,0.0423,-0.0160,0.0000,0.0000
33.4004,-0.2043,-0.0306,0.5794,0.0000,0,0,0.0419,-0.0158,0.0000,0.0000
33.4100,-0.2699,0.2910,0.5794,0.0000,0,0,0.0407,-0.0149,0.0000,0.0000
33.4202,-0.0857,0.0404,0.5794,0.0000,0,0,0.0419,-0.0159,0.0000,0.0000
33.4300,-0.1814,0.0154,0.5794,0.0000,0,0,0.0419,-0.0159,0.0000,0.0000
33.4400,-0.3398,0.3510,0.5794,0.0000,0,0,0.0401,-0.0140,0.0000,0.0000
33.4502,-0.1950,0.2632,0.5794,0.0000,0,0,0.0400,-0.0139,0.0000,0.0000
33.4600,-0.1444,0.0245,0.5794,0.0000,0,0,0.0404,-0.0144,0.0000,0.0000
33.4709,-0.4923,0.4133,0.5794,0.0000,0,0,0.0376,-0.0105,0.0000,0.0000
33.4800,-0.3055,0.5752,0.5794,0.0000,0,0,0.0367,-0.0090,0.0000,0.0000
33.4900,0.0042,0.1688,0.5794,0.0000,0,0,0.0383,-0.0118,0.0000,0.0000
33.5002,-0.1117,0.2894,0.5794,0.0000,0,0,0.0388,-0.0129,0.0000,0.0000
33.5100,0.0069,0.7470,0.5794,0.0000,0,0,0.0401,-0.0158,0.0000,0.0000
33.5202,-0.1018,0.1595,0.5794,0.0000,0,0,0.0407,-0.0171,0.0000,0.0000
33.5300,-0.0487,-0.1568,0.5794,0.0000,0,0,0.0414,-0.0192,0.0000,0.0000
33.5400,-0.1278,0.1452,0.5794,0.0000,0,0,0.0416,-0.0201,0.0000,0.0000
33.5502,-0.1696,0.1603,0.5794,0.0000,0,0,0.0417,-0.0204,0.0000,0.0000
33.5600,0.0250,-0.2684,0.5794,0.0000,0,0,0.0423,-0.0238,0.0000,0.0000
33.5702,0.0030,-0.1915,0.5794,0.0000,0,0,0.0427,-0.0268,0.0000,0.0000
33.5800,-0.1294,0.1733,0.5794,0.0000,0,0,0.0428,-0.0276,0.0000,0.0000
33.5900,-0.2198,0.0103,0.5794,0.0000,0,0,0.0428,-0.0270,0.0000,0.0000
33.6004,0.0739,-0.2214,0.5794,0.0000,0,0,0.0428,-0.0313,0.0000,0.0000
33.6100,-0.0262,0.0397,0.5794,0.0000,0,0,0.0427,-0.0338,0.0000,0.0000
33.6202,-0.3340,0.2197,0.5794,0.0000,0,0,0.0429,-0.0311,0.0000,0.0000
33.6300,0.0294,-0.0306,0.5794,0.0000,0,0,0.0425,-0.0347,0.0000,0.0000
33.6400,0.0198,0.2016,0.5794,0.0000,0,0,0.0419,-0.0381,0.0000,0.0000
33.6502,-0.2035,0.5993,0.5794,0.0000,0,0,0.0420,-0.0376,0.0000,0.0000
33.6600,-0.0887,0.2170,0.5794,0.0000,0,0,0.0417,-0.0391,0.0000,0.0000
33.6708,0.2306,0.1715,0.5794,0.0000,0,0,0.0397,-0.0460,0.0000,0.0000
33.6800,-0.0281,0.3566,0.5794,0.0000,0,0,0.0389,-0.0484,0.0000,0.0000
33.6900,0.0448,0.2851,0.5794,0.0000,0,0,0.0376,-0.0520,0.0000,0.0000
33.7002,0.2814,0.1993,0.5794,0.0000,0,0,0.0345,-0.0594,0.0000,0.0000
33.7100,0.0843,0.0668,0.5794,0.0000,0,0,0.0327,-0.0633,0.0000,0.0000
33.7202,0.0868,-0.0903,0.5794,0.0000,0,0,0.0307,-0.0672,0.0000,0.0000
33.7300,0.0523,-0.0934,0.5794,0.0000,0,0,0.0290,-0.0704,0.0000,0.0000
33.7400,-0.1102,-0.0213,0.5794,0.0000,0,0,0.0286,-0.0710,0.0000,0.0000
33.7502,-0.0523,-0.0509,0.5794,0.0000,0,0,0.0277,-0.0724,0.0000,0.0000
33.7600,-0.0859,0.0829,0.5794,0.0000,0,0,0.0271,-0.0733,0.0000,0.0000
33.7702,-0.0647,0.3287,0.5794,0.0000,0,0,0.0261,-0.0746,0.0000,0.0000
33.7800,-0.0040,0.1065,0.5794,0.0000,0,0,0.0245,-0.0766,0.0000,0.0000
33.7900,-0.0638,0.0267,0.5794,0.0000,0,0,0.0235,-0.0778,0.0000,0.0000
33.8004,-0.2095,0.2333,0.5794,0.0000,0,0,0.0243,-0.0769,0.0000,0.0000
33.8100,-0.0709,0.3356,0.5794,0.0000,0,0,0.0232,-0.0779,0.0000,0.0000
33.8202,-0.1639,0.3237,0.5794,0.0000,0,0,0.0234,-0.0778,0.0000,0.0000
33.8300,-0.3283,0.3496,0.5794,0.0000,0,0,0.0259,-0.0757,0.0000,0.0000
33.8400,0.2415,0.4712,0.5794,0.0000,0,0,0.0201,-0.0803,0.0000,0.0000
33.8502,0.1337,0.2501,0.5794,0.0000,0,0,0.0159,-0.0834,0.0000,0.0000
33.8600,-0.1043,0.2939,0.5794,0.0000,0,0,0.0152,-0.0838,0.0000,0.0000
33.8709,0.0807,0.3557,0.5794,0.0000,0,0,0.0117,-0.0861,0.0000,0.0000
33.8800,-0.1196,0.2843,0.5794,0.0000,0,0,0.0112,-0.0863,0.0000,0.0000
33.8900,-0.1129,0.1885,0.5794,0.0000,0,0,0.0106,-0.0866,0.0000,0.0000
33.9002,-0.0897,0.2754,0.5794,0.0000,0,0,0.0096,-0.0871,0.0000,0.0000
33.9100,-0.0442,0.4056,0.5794,0.0000,0,0,0.0079,-0.0879,0.0000,0.0000
33.9202,-0.0726,0.0283,0.5794,0.0000,0,0,0.0065,-0.0884,0.0000,0.0000
33.9300,-0.0162,-0.0775,0.5794,0.0000,0,0,0.0042,-0.0891,0.0000,0.0000
33.9400,-0.1219,0.4007,0.5794,0.0000,0,0,0.0036,-0.0893,0.0000,0.0000
33.9502,-0.3938,0.3003,0.5794,0.0000,0,0,0.0077,-0.0883,0.0000,0.0000
33.9599,-0.0483,-0.0895,0.5794,0.0000,0,0,0.0057,-0.0887,0.0000,0.0000
33.9702,-0.1399,0.1661,0.5794,0.0000,0,0,0.0053,-0.0888,0.0000,0.0000
33.9801,-0.3528,0.4347,0.5794,0.0000,0,0,0.0085,-0.0885,0.0000,0.0000
33.9900,-0.1152,-0.0761,0.5794,0.0000,0,0,0.0075,-0.0885,0.0000,0.0000
34.0004,0.0113,0.0618,0.5794,0.0000,0,0,0.0043,-0.0885,0.0000,0.0000
34.0101,-0.2982,0.7528,0.5794,0.0000,0,0,0.0064,-0.0886,0.0000,0.0000
34.0202,-0.2132,0.5693,0.5794,0.0000,0,0,0.0069,-0.0887,0.0000,0.0000
34.0300,0.1069,0.1162,0.5794,0.0000,0,0,0.0020,-0.0879,0.0000,0.0000
34.0400,-0.1985,0.3076,0.5794,0.0000,0,0,0.0023,-0.0880,0.0000,0.0000
34.0502,-0.2158,0.5192,0.5794,0.0000,0,0,0.0028,-0.0881,0.0000,0.0000
34.0600,0.0703,0.0165,0.5794,0.0000,0,0,-0.0015,-0.0867,0.0000,0.0000
34.0707,0.0053,0.0837,0.5794,0.0000,0,0,-0.0045,-0.0855,0.0000,0.0000
34.0800,-0.0939,0.4338,0.5794,0.0000,0,0,-0.0060,-0.0849,0.0000,0.0000
34.0900,-0.2238,0.1585,0.5794,0.0000,0,0,-0.0054,-0.0852,0.0000,0.0000
34.1002,-0.0278,0.0310,0.5794,0.0000,0,0,-0.0078,-0.0838,0.0000,0.0000
34.1100,-0.3272,0.3221,0.5794,0.0000,0,0,-0.0057,-0.0851,0.0000,0.0000
34.1202,-0.3678,0.2948,0.5794,0.0000,0,0,-0.0033,-0.0869,0.0000,0.0000
34.1300,-0.2761,-0.1138,0.5794,0.0000,0,0,-0.0023,-0.0878,0.0000,0.0000
34.1400,-0.1702,0.0103,0.5794,0.0000,0,0,-0.0028,-0.0873,0.0000,0.0000
34.1502,-0.2533,0.2763,0.5794,0.0000,0,0,-0.0022,-0.0879,0.0000,0.0000
34.1600,-0.4015,0.2250,0.5794,0.0000,0,0,0.0001,-0.0905,0.0000,0.0000
34.1702,0.0304,0.2476,0.5794,0.0000,0,0,-0.0028,-0.0868,0.0000,0.0000
34.1801,-0.1452,0.1691,0.5794,0.0000,0,0,-0.0037,-0.0857,0.0000,0.0000
34.1900,-0.4410,0.1598,0.5794,0.0000,0,0,-0.0013,-0.0893,0.0000,0.0000
34.2004,-0.0318,0.2036,0.5794,0.0000,0,0,-0.0033,-0.0859,0.0000,0.0000
34.2100,-0.2234,0.4059,0.5794,0.0000,0,0,-0.0033,-0.0859,0.0000,0.0000
34.2202,-0.3071,0.6942,0.5794,0.0000,0,0,-0.0026,-0.0873,0.0000,0.0000
34.2300,-0.0346,0.5411,0.5794,0.0000,0,0,-0.0042,-0.0836,0.0000,0.0000
34.2400,0.0501,0.3781,0.5794,0.0000,0,0,-0.0062,-0.0781,0.0000,0.0000
34.2502,-0.1737,0.3270,0.5794,0.0000,0,0,-0.0065,-0.0770,0.0000,0.0000
34.2600,-0.1052,0.2182,0.5794,0.0000,0,0,-0.0071,-0.0745,0.0000,0.0000
34.2708,0.0388,0.2146,0.5794,0.0000,0,0,-0.0084,-0.0689,0.0000,0.0000
34.2801,-0.2133,0.1035,0.5794,0.0000,0,0,-0.0084,-0.0687,0.0000,0.0000
34.2900,-0.1975,-0.0211,0.5794,0.0000,0,0,-0.0085,-0.0682,0.0000,0.0000
34.3002,-0.3114,0.0925,0.5794,0.0000,0,0,-0.0083,-0.0703,0.0000,0.0000
34.3100,-0.2985,0.0638,0.5794,0.0000,0,0,-0.0082,-0.0719,0.0000,0.0000
34.3202,-0.1277,-0.3752,0.5794,0.0000,0,0,-0.0082,-0.0695,0.0000,0.0000
34.3300,-0.3358,-0.0344,0.5794,0.0000,0,0,-0.0082,-0.0720,0.0000,0.0000
34.3400,-0.5159,0.4968,0.5794,0.0000,0,0,-0.0086,-0.0787,0.0000,0.0000
34.3502,-0.3925,0.1456,0.5794,0.0000,0,0,-0.0088,-0.0822,0.0000,0.0000
34.3600,-0.2953,0.2312,0.5794,0.0000,0,0,-0.0090,-0.0833,0.0000,0.0000
34.3702,-0.5262,0.5959,0.5794,0.0000,0,0,-0.0099,-0.0899,0.0000,0.0000
34.3800,-0.4301,0.3863,0.5794,0.0000,0,0,-0.0107,-0.0939,0.0000,0.0000
34.3900,-0.0369,0.0356,0.5794,0.0000,0,0,-0.0094,-0.0880,0.0000,0.0000
34.4004,-0.4044,0.0942,0.5794,0.0000,0,0,-0.0103,-0.0914,0.0000,0.0000
34.4100,-0.2195,0.4084,0.5794,0.0000,0,0,-0.0099,-0.0900,0.0000,0.0000
34.4202,-0.2341,0.0730,0.5794,0.0000,0,0,-0.0096,-0.0890,0.0000,0.0000
34.4300,-0.2419,-0.0064,0.5794,0.0000,0,0,-0.0093,-0.0883,0.0000,0.0000
34.4400,-0.2344,0.2633,0.5794,0.0000,0,0,-0.0089,-0.0873,0.0000,0.0000
34.4502,-0.5250,0.1098,0.5794,0.0000,0,0,-0.0114,-0.0933,0.0000,0.0000
34.4600,-0.3714,-0.2951,0.5794,0.0000,0,0,-0.0124,-0.0954,0.0000,0.0000
34.4708,-0.3519,-0.1824,0.5794,0.0000,0,0,-0.0131,-0.0968,0.0000,0.0000
34.4800,-0.5074,0.1745,0.5794,0.0000,0,0,-0.0157,-0.1018,0.0000,0.0000
34.4900,-0.4416,-0.1750,0.5794,0.0000,0,0,-0.0175,-0.1050,0.0000,0.0000
34.5002,-0.2650,-0.1948,0.5794,0.0000,0,0,-0.0169,-0.1041,0.0000,0.0000
34.5100,-0.5329,0.4155,0.5794,0.0000,0,0,-0.0201,-0.1091,0.0000,0.0000
34.5202,-0.5808,0.2785,0.5794,0.0000,0,0,-0.0240,-0.1149,0.0000,0.0000
34.5300,-0.1190,-0.1283,0.5794,0.0000,0,0,-0.0209,-0.1105,0.0000,0.0000
34.5400,-0.4600,0.1095,0.5794,0.0000,0,0,-0.0231,-0.1134,0.0000,0.0000
34.5502,-0.5362,0.2484,0.5794,0.0000,0,0,-0.0266,-0.1177,0.0000,0.0000
34.5600,-0.2369,-0.0088,0.5794,0.0000,0,0,-0.0250,-0.1158,0.0000,0.0000
34.5702,-0.3125,0.3532,0.5794,0.0000,0,0,-0.0247,-0.1155,0.0000,0.0000
34.5801,-0.5276,0.7379,0.5794,0.0000,0,0,-0.0283,-0.1194,0.0000,0.0000
34.5900,-0.2813,0.2689,0.5794,0.0000,0,0,-0.0273,-0.1183,0.0000,0.0000
34.6004,-0.1525,-0.0524,0.5794,0.0000,0,0,-0.0239,-0.1149,0.0000,0.0000
34.6100,-0.5146,0.2534,0.5794,0.0000,0,0,-0.0275,-0.1184,0.0000,0.0000
34.6202,-0.2547,0.0850,0.5794,0.0000,0,0,-0.0259,-0.1170,0.0000,0.0000
34.6300,-0.1710,-0.1855,0.5794,0.0000,0,0,-0.0228,-0.1142,0.0000,0.0000
34.6401,-0.3674,0.2747,0.5794,0.0000,0,0,-0.0237,-0.1150,0.0000,0.0000
34.6502,-0.2536,0.3571,0.5794,0.0000,0,0,-0.0223,-0.1138,0.0000,0.0000
34.6600,-0.2568,-0.2984,0.5794,0.0000,0,0,-0.0210,-0.1128,0.0000,0.0000
34.6709,-0.2634,-0.0882,0.5794,0.0000,0,0,-0.0199,-0.1120,0.0000,0.0000
34.6800,-0.3554,0.4984,0.5794,0.0000,0,0,-0.0209,-0.1127,0.0000,0.0000
34.6900,-0.5503,0.3265,0.5794,0.0000,0,0,-0.0262,-0.1163,0.0000,0.0000
34.7002,-0.4584,0.2438,0.5794,0.0000,0,0,-0.0293,-0.1184,0.0000,0.0000
34.7099,-0.5928,0.2979,0.5794,0.0000,0,0,-0.0354,-0.1222,0.0000,0.0000
34.7202,-0.5667,-0.0898,0.5794,0.0000,0,0,-0.0408,-0.1255,0.0000,0.0000
34.7300,-0.2991,-0.3280,0.5794,0.0000,0,0,-0.0399,-0.1250,0.0000,0.0000
34.7400,-0.3086,0.2603,0.5794,0.0000,0,0,-0.0392,-0.1246,0.0000,0.0000
34.7502,-0.5173,0.5119,0.5794,0.0000,0,0,-0.0435,-0.1270,0.0000,0.0000
34.7599,-0.4643,0.0347,0.5794,0.0000,0,0,-0.0465,-0.1285,0.0000,0.0000
34.7702,-0.5880,0.1013,0.5794,0.0000,0,0,-0.0523,-0.1315,0.0000,0.0000
34.7801,-0.7118,0.2491,0.5794,0.0000,0,0,-0.0608,-0.1356,0.0000,0.0000
34.7900,-0.5441,-0.0778,0.5794,0.0000,0,0,-0.0651,-0.1376,0.0000,0.0000
34.8004,-0.4555,0.1154,0.5794,0.0000,0,0,-0.0673,-0.1386,0.0000,0.0000
34.8100,-0.4612,0.5475,0.5794,0.0000,0,0,-0.0695,-0.1396,0.0000,0.0000
34.8202,-0.2051,0.3047,0.5794,0.0000,0,0,-0.0659,-0.1381,0.0000,0.0000
34.8300,-0.3429,0.1258,0.5794,0.0000,0,0,-0.0656,-0.1380,0.0000,0.0000
34.8400,-0.6242,0.1788,0.5794,0.0000,0,0,-0.0718,-0.1403,0.0000,0.0000
34.8502,-0.4941,0.2282,0.5794,0.0000,0,0,-0.0749,-0.1414,0.0000,0.0000
34.8600,-0.4727,0.1966,0.5794,0.0000,0,0,-0.0774,-0.1423,0.0000,0.0000
34.8709,-0.4049,0.2789,0.5794,0.0000,0,0,-0.0784,-0.1426,0.0000,0.0000
34.8800,-0.1268,0.2766,0.5794,0.0000,0,0,-0.0736,-0.1412,0.0000,0.0000
34.8900,-0.2457,0.2314,0.5794,0.0000,0,0,-0.0715,-0.1406,0.0000,0.0000
34.9002,-0.2756,0.0775,0.5794,0.0000,0,0,-0.0703,-0.1403,0.0000,0.0000
34.9100,-0.3086,0.1480,0.5794,0.0000,0,0,-0.0699,-0.1402,0.0000,0.0000
