Time_s,PLX,PLY,EstFreq_Hz,PhaseCorr,SW,RealSW,RLS_A_X,RLS_B_X
0.0000,0.2038,0.1633,0.5794,0.0000,0,0,0.0000,0.1014
0.0104,0.2038,0.1685,0.5794,0.0000,0,0,0.0000,0.1019
0.0204,0.2095,0.1724,0.5794,0.0000,0,0,0.0009,0.1048
0.0311,0.2087,0.1691,0.5794,0.0000,0,0,0.0007,0.1047
0.0407,0.2043,0.1687,0.5794,0.0000,0,0,-0.0025,0.1030
0.0503,0.2017,0.1681,0.5794,0.0000,0,0,-0.0053,0.1022
0.0604,0.2061,0.1695,0.5794,0.0000,0,0,0.0025,0.1037
0.0704,0.2084,0.1671,0.5794,0.0000,0,0,0.0078,0.1047
0.0807,0.2030,0.1685,0.5794,0.0000,0,0,0.0023,0.1037
0.0907,0.2011,0.1681,0.5794,0.0000,0,0,0.0006,0.1033
0.1004,0.2063,0.1734,0.5794,0.0000,0,0,0.0066,0.1047
0.1103,0.2050,0.1718,0.5794,0.0000,0,0,0.0078,0.1050
0.1204,0.2016,0.1681,0.5794,0.0000,0,0,0.0066,0.1046
0.1307,0.2101,0.1661,0.5794,0.0000,0,0,0.0124,0.1063
0.1407,0.2174,0.1729,0.5794,0.0000,0,0,0.0191,0.1084
0.1504,0.2148,0.1781,0.5794,0.0000,0,0,0.0209,0.1090
0.1603,0.2073,0.1701,0.5794,0.0000,0,0,0.0192,0.1084
0.1703,0.2005,0.1636,0.5794,0.0000,0,0,0.0165,0.1074
0.1809,0.2008,0.1636,0.5794,0.0000,0,0,0.0159,0.1072
0.1912,0.2042,0.1685,0.5794,0.0000,0,0,0.0173,0.1077
0.2004,0.2045,0.1718,0.5794,0.0000,0,0,0.0185,0.1082
0.2104,0.2054,0.1679,0.5794,0.0000,0,0,0.0200,0.1089
0.2205,0.2095,0.1658,0.5794,0.0000,0,0,0.0223,0.1099
0.2306,0.2097,0.1655,0.5794,0.0000,0,0,0.0242,0.1108
0.2407,0.2078,0.1680,0.5794,0.0000,0,0,0.0255,0.1114
0.2504,0.2083,0.1671,0.5794,0.0000,0,0,0.0269,0.1121
0.2603,0.2061,0.1675,0.5794,0.0000,0,0,0.0279,0.1126
0.2704,0.2060,0.1680,0.5794,0.0000,0,0,0.0290,0.1131
0.2807,0.2019,0.1686,0.5794,0.0000,0,0,0.0296,0.1134
0.2907,0.2066,0.1694,0.5794,0.0000,0,0,0.0310,0.1141
0.3005,0.2085,0.1617,0.5794,0.0000,0,0,0.0326,0.1149
0.3103,0.2040,0.1588,0.5794,0.0000,0,0,0.0337,0.1154
0.3203,0.2013,0.1681,0.5794,0.0000,0,0,0.0346,0.1159
0.3307,0.2062,0.1672,0.5794,0.0000,0,0,0.0361,0.1166
0.3407,0.2096,0.1622,0.5794,0.0000,0,0,0.0379,0.1174
0.3503,0.2081,0.1631,0.5794,0.0000,0,0,0.0395,0.1181
0.3604,0.2057,0.1703,0.5794,0.0000,0,0,0.0409,0.1187
0.3703,0.2073,0.1685,0.5794,0.0000,0,0,0.0425,0.1193
0.3809,0.2160,0.1668,0.5794,0.0000,0,0,0.0447,0.1200
0.3912,0.2120,0.1702,0.5794,0.0000,0,0,0.0466,0.1206
0.4005,0.2147,0.1693,0.5794,0.0000,0,0,0.0486,0.1211
0.4104,0.2076,0.1673,0.5794,0.0000,0,0,0.0501,0.1214
0.4204,0.2050,0.1654,0.5794,0.0000,0,0,0.0515,0.1215
0.4307,0.2079,0.1616,0.5794,0.0000,0,0,0.0531,0.1216
0.4407,0.2114,0.1654,0.5794,0.0000,0,0,0.0549,0.1215
0.4503,0.2137,0.1715,0.5794,0.0000,0,0,0.0568,0.1213
0.4603,0.2106,0.1716,0.5794,0.0000,0,0,0.0585,0.1209
0.4703,0.2121,0.1656,0.5794,0.0000,0,0,0.0603,0.1203
0.4807,0.2098,0.1664,0.5794,0.0000,0,0,0.0620,0.1195
0.4907,0.2057,0.1712,0.5794,0.0000,0,0,0.0635,0.1187
0.5005,0.2026,0.1707,0.5794,0.0000,0,0,0.0649,0.1178
0.5103,0.2056,0.1669,0.5794,0.0000,0,0,0.0664,0.1167
0.5204,0.2093,0.1659,0.5794,0.0000,0,0,0.0681,0.1152
0.5307,0.2093,0.1676,0.5794,0.0000,0,0,0.0697,0.1136
0.5407,0.2070,0.1677,0.5794,0.0000,0,0,0.0711,0.1118
0.5504,0.2082,0.1692,0.5794,0.0000,0,0,0.0726,0.1099
0.5604,0.2076,0.1641,0.5794,0.0000,0,0,0.0740,0.1078
0.5704,0.2020,0.1630,0.5794,0.0000,0,0,0.0751,0.1057
0.5808,0.2012,0.1680,0.5794,0.0000,0,0,0.0762,0.1036
0.5911,0.2044,0.1673,0.5794,0.0000,0,0,0.0773,0.1011
0.6004,0.2060,0.1686,0.5794,0.0000,0,0,0.0784,0.0984
0.6103,0.2073,0.1699,0.5794,0.0000,0,0,0.0794,0.0954
0.6203,0.2101,0.1747,0.5794,0.0000,0,0,0.0803,0.0922
0.6307,0.2123,0.1715,0.5794,0.0000,0,0,0.0812,0.0888
0.6407,0.2073,0.1662,0.5794,0.0000,0,0,0.0819,0.0855
0.6503,0.2097,0.1634,0.5794,0.0000,0,0,0.0825,0.0820
0.6605,0.2092,0.1661,0.5794,0.0000,0,0,0.0830,0.0785
0.6704,0.2148,0.1734,0.5794,0.0000,0,0,0.0834,0.0745
0.6807,0.2177,0.1730,0.5794,0.0000,0,0,0.0836,0.0703
0.6908,0.2127,0.1686,0.5794,0.0000,0,0,0.0838,0.0664
0.7005,0.2086,0.1651,0.5794,0.0000,0,0,0.0838,0.0628
0.7104,0.2111,0.1668,0.5794,0.0000,0,0,0.0837,0.0589
0.7205,0.2120,0.1679,0.5794,0.0000,0,0,0.0835,0.0550
0.7307,0.2054,0.1704,0.5794,0.0000,0,0,0.0833,0.0515
0.7407,0.2058,0.1638,0.5794,0.0000,0,0,0.0829,0.0480
0.7503,0.2097,0.1691,0.5794,0.0000,0,0,0.0825,0.0443
0.7604,0.2083,0.1738,0.5794,0.0000,0,0,0.0819,0.0406
0.7703,0.2038,0.1669,0.5794,0.0000,0,0,0.0814,0.0373
0.7808,0.2050,0.1557,0.5794,0.0000,0,0,0.0807,0.0339
0.7912,0.2079,0.1613,0.5794,0.0000,0,0,0.0799,0.0304
0.8004,0.2051,0.1699,0.5794,0.0000,0,0,0.0791,0.0271
0.8103,0.2007,0.1740,0.5794,0.0000,0,0,0.0783,0.0242
0.8203,0.2028,0.1657,0.5794,0.0000,0,0,0.0775,0.0211
0.8307,0.2035,0.1568,0.5794,0.0000,0,0,0.0765,0.0181
0.8407,0.2075,0.1641,0.5794,0.0000,0,0,0.0755,0.0150
0.8504,0.2110,0.1647,0.5794,0.0000,0,0,0.0743,0.0117
0.8604,0.2139,0.1615,0.5794,0.0000,0,0,0.0730,0.0084
0.8704,0.2071,0.1551,0.5794,0.0000,0,0,0.0718,0.0056
0.8807,0.2036,0.1631,0.5794,0.0000,0,0,0.0707,0.0030
0.8907,0.2074,0.1686,0.5794,0.0000,0,0,0.0695,0.0003
0.9005,0.2085,0.1738,0.5794,0.0000,0,0,0.0682,-0.0023
0.9104,0.2125,0.1645,0.5794,0.0000,0,0,0.0667,-0.0050
0.9203,0.2130,0.1626,0.5794,0.0000,0,0,0.0653,-0.0076
0.9307,0.2101,0.1645,0.5794,0.0000,0,0,0.0638,-0.0100
0.9408,0.2061,0.1722,0.5794,0.0000,0,0,0.0625,-0.0121
0.9503,0.2087,0.1701,0.5794,0.0000,0,0,0.0611,-0.0142
0.9603,0.2112,0.1631,0.5794,0.0000,0,0,0.0596,-0.0163
0.9704,0.2125,0.1683,0.5794,0.0000,0,0,0.0580,-0.0183
0.9808,0.2092,0.1698,0.5794,0.0000,0,0,0.0565,-0.0201
0.9912,0.2059,0.1691,0.5794,6132915.5000,0,0,0.0551,-0.0217
1.0004,0.2111,0.1682,0.5794,6132915.5000,0,0,0.0510,-0.0191
1.0104,0.2118,0.1709,0.5794,6132915.5000,0,0,0.0475,-0.0169
1.0204,0.2088,0.1728,0.5794,6132915.5000,0,0,0.0444,-0.0150
1.0308,0.2100,0.1671,0.5794,6132915.5000,0,0,0.0416,-0.0132
1.0408,0.2094,0.1612,0.5794,6132915.5000,0,0,0.0400,-0.0089
1.0504,0.2025,0.1587,0.5794,6132915.5000,0,0,0.0387,-0.0055
1.0603,0.2033,0.1630,0.5794,6132915.5000,0,0,0.0376,-0.0026
1.0703,0.2073,0.1679,0.5794,6132915.5000,0,0,0.0366,0.0001
1.0807,0.2128,0.1711,0.5794,6132915.5000,0,0,0.0356,0.0027
1.0907,0.2118,0.1682,0.5794,6132915.5000,0,0,0.0348,0.0050
1.1005,0.2081,0.1677,0.5794,6132915.5000,0,0,0.0341,0.0068
1.1104,0.2076,0.1689,0.5794,6132915.5000,0,0,0.0334,0.0085
1.1204,0.2042,0.1725,0.5794,6132915.5000,0,0,0.0329,0.0098
1.1307,0.2058,0.1684,0.5794,6132915.5000,0,0,0.0324,0.0111
1.1407,0.2028,0.1689,0.5794,6132915.5000,0,0,0.0320,0.0122
1.1504,0.2066,0.1661,0.5794,6132915.5000,0,0,0.0316,0.0133
1.1604,0.2051,0.1693,0.5794,6132915.5000,0,0,0.0312,0.0143
1.1703,0.2026,0.1687,0.5794,6132915.5000,0,0,0.0314,0.0151
1.1808,0.2069,0.1660,0.5794,6132915.5000,0,0,0.0316,0.0160
1.1912,0.2049,0.1726,0.5794,6132915.5000,0,0,0.0317,0.0167
1.2005,0.2049,0.1753,0.5794,6132915.5000,0,0,0.0318,0.0174
1.2104,0.2007,0.1711,0.5794,6132915.5000,0,0,0.0319,0.0177
1.2204,0.2050,0.1698,0.5794,6132915.5000,0,0,0.0320,0.0182
1.2307,0.2082,0.1683,0.5794,6132915.5000,0,0,0.0321,0.0188
1.2407,0.2086,0.1690,0.5794,6132915.5000,0,0,0.0322,0.0194
1.2503,0.2075,0.1724,0.5794,6132915.5000,0,0,0.0323,0.0198
1.2604,0.2057,0.1733,0.5794,6132915.5000,0,0,0.0324,0.0202
1.2704,0.2027,0.1657,0.5794,6132915.5000,0,0,0.0324,0.0204
1.2807,0.2059,0.1658,0.5794,6132915.5000,0,0,0.0325,0.0207
1.2907,0.2033,0.1672,0.5794,6132915.5000,0,0,0.0325,0.0209
1.3005,0.2054,0.1689,0.5794,6132915.5000,0,0,0.0326,0.0212
1.3104,0.2071,0.1697,0.5794,6132915.5000,0,0,0.0323,0.0207
1.3204,0.2109,0.1685,0.5794,6132915.5000,0,0,0.0322,0.0205
1.3307,0.2121,0.1662,0.5794,6132915.5000,0,0,0.0321,0.0203
1.3407,0.2118,0.1665,0.5794,6132915.5000,0,0,0.0320,0.0202
1.3504,0.2028,0.1639,0.5794,6132915.5000,0,0,0.0317,0.0197
1.3604,0.2004,0.1670,0.5794,6132915.5000,0,0,0.0313,0.0192
1.3704,0.2020,0.1665,0.5794,6132915.5000,0,0,0.0311,0.0188
1.3808,0.2063,0.1708,0.5794,6132915.5000,0,0,0.0309,0.0186
1.3913,0.2102,0.1668,0.5794,6132915.5000,0,0,0.0309,0.0185
1.4004,0.2061,0.1689,0.5794,6132915.5000,0,0,0.0308,0.0183
1.4104,0.2091,0.1713,0.5794,6132915.5000,0,0,0.0307,0.0182
1.4203,0.2130,0.1759,0.5794,6132915.5000,0,0,0.0307,0.0182
1.4307,0.2108,0.1696,0.5794,6132915.5000,0,0,0.0307,0.0182
1.4407,0.2098,0.1682,0.5794,6132915.5000,0,0,0.0306,0.0181
1.4503,0.2106,0.1684,0.5794,6132915.5000,0,0,0.0301,0.0176
1.4604,0.2102,0.1708,0.5794,6132915.5000,0,0,0.0295,0.0171
1.4703,0.2100,0.1722,0.5794,6132915.5000,0,0,0.0291,0.0167
1.4808,0.2039,0.1693,0.5794,6132915.5000,0,0,0.0284,0.0162
1.4907,0.2023,0.1676,0.5794,6132915.5000,0,0,0.0278,0.0156
1.5005,0.2013,0.1691,0.5794,6132915.5000,0,0,0.0273,0.0151
1.5104,0.2078,0.1645,0.5794,6132915.5000,0,0,0.0269,0.0148
1.5204,0.2147,0.1618,0.5794,6132915.5000,0,0,0.0268,0.0146
1.5307,0.2067,0.1612,0.5794,6132915.5000,0,0,0.0265,0.0143
1.5406,0.2088,0.1617,0.5794,6132915.5000,0,0,0.0262,0.0141
1.5504,0.2085,0.1666,0.5794,6132915.5000,0,0,0.0260,0.0138
1.5604,0.2074,0.1636,0.5794,6132915.5000,0,0,0.0257,0.0136
1.5705,0.2083,0.1659,0.5794,6132915.5000,0,0,0.0255,0.0134
1.5808,0.2060,0.1729,0.5794,6132915.5000,0,0,0.0249,0.0131
1.5911,0.2058,0.1726,0.5794,6132915.5000,0,0,0.0244,0.0128
1.6004,0.2106,0.1696,0.5794,6132915.5000,0,0,0.0240,0.0126
1.6104,0.2123,0.1704,0.5794,6132915.5000,0,0,0.0238,0.0124
1.6204,0.2099,0.1732,0.5794,6132915.5000,0,0,0.0234,0.0122
1.6307,0.2061,0.1697,0.5794,6132915.5000,0,0,0.0230,0.0120
1.6407,0.2034,0.1719,0.5794,6132915.5000,0,0,0.0226,0.0118
1.6503,0.2047,0.1735,0.5794,6132915.5000,0,0,0.0222,0.0115
1.6606,0.2104,0.1685,0.5794,6132915.5000,0,0,0.0220,0.0114
1.6703,0.2118,0.1714,0.5794,6132915.5000,0,0,0.0218,0.0113
1.6807,0.2061,0.1719,0.5794,6132915.5000,0,0,0.0215,0.0112
1.6907,0.2055,0.1720,0.5794,6132915.5000,0,0,0.0212,0.0110
1.7005,0.2065,0.1642,0.5794,6132915.5000,0,0,0.0210,0.0108
1.7103,0.2053,0.1665,0.5794,6132915.5000,0,0,0.0207,0.0107
1.7203,0.2022,0.1731,0.5794,6132915.5000,0,0,0.0203,0.0106
1.7307,0.2038,0.1703,0.5794,6132915.5000,0,0,0.0200,0.0105
1.7407,0.2073,0.1632,0.5794,6132915.5000,0,0,0.0197,0.0105
1.7504,0.2078,0.1630,0.5794,6132915.5000,0,0,0.0196,0.0105
1.7603,0.2094,0.1630,0.5794,6132915.5000,0,0,0.0194,0.0104
1.7703,0.2094,0.1634,0.5794,6132915.5000,0,0,0.0193,0.0104
1.7808,0.2093,0.1652,0.5794,6132915.5000,0,0,0.0192,0.0104
1.7912,0.2116,0.1683,0.5794,6132915.5000,0,0,0.0192,0.0104
1.8004,0.2100,0.1745,0.5794,6132915.5000,0,0,0.0191,0.0103
1.8104,0.2067,0.1741,0.5794,6132915.5000,0,0,0.0189,0.0103
1.8203,0.2031,0.1727,0.5794,6132915.5000,0,0,0.0187,0.0102
1.8307,0.2022,0.1677,0.5794,6132915.5000,0,0,0.0184,0.0102
1.8407,0.2080,0.1663,0.5794,6132915.5000,0,0,0.0183,0.0101
1.8504,0.2095,0.1677,0.5794,6132915.5000,0,0,0.0182,0.0101
1.8604,0.2122,0.1700,0.5794,6132915.5000,0,0,0.0184,0.0101
1.8704,0.2075,0.1637,0.5794,6132915.5000,0,0,0.0184,0.0101
1.8807,0.2057,0.1675,0.5794,6132915.5000,0,0,0.0184,0.0101
1.8907,0.2052,0.1691,0.5794,6132915.5000,0,0,0.0183,0.0101
1.9004,0.2042,0.1724,0.5794,6132915.5000,0,0,0.0183,0.0101
1.9104,0.2079,0.1757,0.5794,6132915.5000,0,0,0.0183,0.0101
1.9203,0.2140,0.1681,0.5794,6132915.5000,0,0,0.0185,0.0101
1.9308,0.2069,0.1622,0.5794,6132915.5000,0,0,0.0185,0.0101
1.9407,0.2044,0.1702,0.5794,6132915.5000,0,0,0.0184,0.0101
1.9503,0.2011,0.1743,0.5794,6132915.5000,0,0,0.0183,0.0101
1.9603,0.2017,0.1742,0.5794,6132915.5000,0,0,0.0182,0.0101
1.9703,0.2059,0.1699,0.5794,6132915.5000,0,0,0.0182,0.0101
1.9809,0.2106,0.1702,0.5794,6132915.5000,0,0,0.0183,0.0101
1.9911,0.2120,0.1695,0.5794,6132915.5000,0,0,0.0184,0.0101
2.0004,0.2086,0.1694,0.5794,6132915.5000,0,0,0.0186,0.0099
2.0103,0.2009,0.1692,0.5794,6132915.5000,0,0,0.0186,0.0099
2.0204,0.2040,0.1663,0.5794,6132915.5000,0,0,0.0187,0.0098
2.0307,0.2057,0.1702,0.5794,6132915.5000,0,0,0.0188,0.0097
2.0407,0.2066,0.1717,0.5794,6132915.5000,0,0,0.0189,0.0096
2.0504,0.2061,0.1655,0.5794,6132915.5000,0,0,0.0190,0.0095
2.0604,0.2084,0.1637,0.5794,6132915.5000,0,0,0.0191,0.0093
2.0704,0.2057,0.1690,0.5794,6132915.5000,0,0,0.0192,0.0093
2.0807,0.2007,0.1726,0.5794,6132915.5000,0,0,0.0192,0.0092
2.0907,0.2008,0.1733,0.5794,6132915.5000,0,0,0.0192,0.0092
2.1005,0.2018,0.1712,0.5794,6132915.5000,0,0,0.0193,0.0092
2.1104,0.2059,0.1714,0.5794,6132915.5000,0,0,0.0193,0.0091
2.1204,0.2107,0.1749,0.5794,6132915.5000,0,0,0.0195,0.0090
2.1308,0.2086,0.1752,0.5794,6132915.5000,0,0,0.0195,0.0086
2.1407,0.2141,0.1749,0.5794,6132915.5000,0,0,0.0195,0.0081
2.1504,0.1885,0.1252,0.5794,6132915.5000,0,0,0.0195,0.0081
2.1604,0.2150,0.2359,0.5794,6132915.5000,0,0,0.0196,0.0076
2.1703,0.2237,0.2416,0.5794,6132915.5000,0,0,0.0196,0.0070
2.1809,0.2009,0.0187,0.5794,6132915.5000,0,0,0.0196,0.0068
2.1913,0.2012,0.2249,0.5794,6132915.5000,0,0,0.0197,0.0066
2.2005,0.1918,0.1491,0.5794,6132915.5000,0,0,0.0197,0.0067
2.2104,0.1949,0.0274,0.5794,6132915.5000,0,0,0.0197,0.0066
2.2203,0.2186,0.5756,0.5794,6132915.5000,0,0,0.0197,0.0061
2.2307,0.2027,-0.2532,0.5794,6132915.5000,0,0,0.0197,0.0060
2.2407,0.2502,0.4471,0.5794,6132915.5000,0,0,0.0198,0.0050
2.2503,0.2050,0.0475,0.5794,6132915.5000,0,0,0.0198,0.0048
2.2603,0.2318,0.1078,0.5794,6132915.5000,0,0,0.0199,0.0042
2.2703,0.1748,0.3450,0.5794,6132915.5000,0,0,0.0200,0.0044
2.2807,0.2008,-0.0025,0.5794,6132915.5000,0,0,0.0198,0.0041
2.2907,0.1774,0.2161,0.5794,6132915.5000,0,0,0.0199,0.0043
2.3004,0.2065,0.1668,0.5794,6132915.5000,0,0,0.0197,0.0039
2.3105,0.1938,0.1632,0.5794,6132915.5000,0,0,0.0196,0.0037
2.3204,0.2257,0.1567,0.5794,6132915.5000,0,0,0.0192,0.0030
2.3307,0.2470,0.2170,0.5794,6132915.5000,0,0,0.0187,0.0019
2.3407,0.2211,0.0743,0.5794,6132915.5000,0,0,0.0183,0.0013
2.3504,0.2292,0.3091,0.5794,6132915.5000,0,0,0.0180,0.0006
2.3604,0.1640,0.1273,0.5794,6132915.5000,0,0,0.0182,0.0011
2.3704,0.1745,0.1236,0.5794,6132915.5000,0,0,0.0184,0.0013
2.3809,0.1621,0.2450,0.5794,6132915.5000,0,0,0.0186,0.0018
2.3912,0.2044,0.0974,0.5794,6132915.5000,0,0,0.0185,0.0016
2.4005,0.2258,0.2486,0.5794,6132915.5000,0,0,0.0182,0.0010
2.4103,0.2566,0.1447,0.5794,6132915.5000,0,0,0.0167,-0.0000
2.4203,0.2318,0.1045,0.5794,6132915.5000,0,0,0.0158,-0.0006
2.4307,0.2205,0.2108,0.5794,6132915.5000,0,0,0.0152,-0.0010
2.4407,0.1908,0.1521,0.5794,6132915.5000,0,0,0.0151,-0.0011
2.4504,0.1742,0.1766,0.5794,6132915.5000,0,0,0.0154,-0.0009
2.4603,0.1811,0.1990,0.5794,6132915.5000,0,0,0.0155,-0.0009
2.4705,0.1901,0.1102,0.5794,6132915.5000,0,0,0.0154,-0.0009
2.4808,0.2162,0.2001,0.5794,6132915.5000,0,0,0.0149,-0.0012
2.4908,0.2259,0.1902,0.5794,6132915.5000,0,0,0.0142,-0.0017
2.5005,0.2342,0.1196,0.5794,6132915.5000,0,0,0.0135,-0.0022
2.5104,0.2176,0.2120,0.5794,6132915.5000,0,0,0.0130,-0.0025
2.5204,0.2008,0.1222,0.5794,6132915.5000,0,0,0.0129,-0.0026
2.5308,0.1753,0.2059,0.5794,6132915.5000,0,0,0.0131,-0.0024
2.5407,0.1773,0.1926,0.5794,6132915.5000,0,0,0.0133,-0.0023
2.5504,0.1867,0.1234,0.5794,6132915.5000,0,0,0.0133,-0.0023
2.5603,0.2182,0.1952,0.5794,6132915.5000,0,0,0.0126,-0.0023
2.5703,0.2239,0.1595,0.5794,6132915.5000,0,0,0.0118,-0.0023
2.5808,0.2313,0.1712,0.5794,6132915.5000,0,0,0.0109,-0.0023
2.5911,0.2324,0.1981,0.5794,6132915.5000,0,0,0.0100,-0.0023
2.6004,0.2058,0.1419,0.5794,6132915.5000,0,0,0.0096,-0.0023
2.6104,0.1888,0.1671,0.5794,6132915.5000,0,0,0.0097,-0.0023
2.6203,0.1871,0.1895,0.5794,6132915.5000,0,0,0.0097,-0.0023
2.6307,0.1941,0.1353,0.5794,6132915.5000,0,0,0.0096,-0.0023
2.6407,0.2164,0.2029,0.5794,6132915.5000,0,0,0.0091,-0.0023
2.6505,0.2322,0.1616,0.5794,6132915.5000,0,0,0.0084,-0.0023
2.6606,0.2308,0.1654,0.5794,6132915.5000,0,0,0.0077,-0.0023
2.6704,0.2211,0.1871,0.5794,6132915.5000,0,0,0.0072,-0.0023
2.6807,0.2015,0.1345,0.5794,6132915.5000,0,0,0.0070,-0.0022
2.6907,0.1906,0.1822,0.5794,6132915.5000,0,0,0.0070,-0.0022
2.7005,0.1845,0.1797,0.5794,6132915.5000,0,0,0.0071,-0.0023
2.7103,0.1901,0.1695,0.5794,6132915.5000,0,0,0.0072,-0.0023
2.7204,0.2140,0.1784,0.5794,6132915.5000,0,0,0.0068,-0.0020
2.7308,0.2310,0.1429,0.5794,6132915.5000,0,0,0.0062,-0.0015
2.7407,0.2399,0.1713,0.5794,6132915.5000,0,0,0.0055,-0.0009
2.7503,0.2201,0.1896,0.5794,6132915.5000,0,0,0.0051,-0.0006
2.7604,0.1982,0.1597,0.5794,6132915.5000,0,0,0.0051,-0.0005
2.7703,0.1790,0.1717,0.5794,6132915.5000,0,0,0.0053,-0.0007
2.7808,0.1780,0.1443,0.5794,6132915.5000,0,0,0.0056,-0.0010
2.7912,0.1902,0.1586,0.5794,6132915.5000,0,0,0.0056,-0.0010
2.8004,0.2148,0.1984,0.5794,6132915.5000,0,0,0.0054,-0.0008
2.8104,0.2247,0.1627,0.5794,6132915.5000,0,0,0.0049,-0.0004
2.8205,0.2232,0.1775,0.5794,6132915.5000,0,0,0.0048,0.0003
2.8308,0.2244,0.1571,0.5794,6132915.5000,0,0,0.0046,0.0010
2.8407,0.2094,0.1478,0.5794,6132915.5000,0,0,0.0046,0.0013
2.8503,0.2001,0.1901,0.5794,6132915.5000,0,0,0.0046,0.0013
2.8604,0.1794,0.1664,0.5794,6132915.5000,0,0,0.0047,0.0008
2.8703,0.1853,0.1738,0.5794,6132915.5000,0,0,0.0048,0.0005
2.8807,0.2037,0.1765,0.5794,6132915.5000,0,0,0.0047,0.0006
2.8907,0.2210,0.1523,0.5794,6132915.5000,0,0,0.0046,0.0012
2.9005,0.2325,0.1735,0.5794,6132915.5000,0,0,0.0045,0.0019
2.9104,0.2352,0.1692,0.5794,6132915.5000,0,0,0.0043,0.0027
2.9204,0.2020,0.1586,0.5794,6132915.5000,0,0,0.0043,0.0027
2.9307,0.1874,0.1881,0.5794,6132915.5000,0,0,0.0043,0.0024
2.9407,0.1807,0.1510,0.5794,6132915.5000,0,0,0.0044,0.0020
2.9503,0.1970,0.1602,0.5794,6132915.5000,0,0,0.0044,0.0020
2.9604,0.2133,0.1721,0.5794,6132915.5000,0,0,0.0045,0.0023
2.9704,0.2277,0.1657,0.5794,6132915.5000,0,0,0.0048,0.0031
2.9809,0.2229,0.1846,0.5794,6132915.5000,0,0,0.0049,0.0036
2.9912,0.2126,0.1675,0.5794,6132915.5000,0,0,0.0050,0.0039
3.0005,0.2073,0.1474,0.5794,6132915.5000,0,0,0.0050,0.0039
3.0104,0.2010,0.1769,0.5794,6132915.5000,0,0,0.0050,0.0038
3.0204,0.2022,0.1769,0.5794,6132915.5000,0,0,0.0050,0.0037
3.0308,0.2014,0.1789,0.5794,6132915.5000,0,0,0.0049,0.0036
3.0408,0.2016,0.1797,0.5794,6132915.5000,0,0,0.0049,0.0036
3.0504,0.2183,0.1593,0.5794,6132915.5000,0,0,0.0050,0.0039
3.0604,0.2336,0.1616,0.5794,6132915.5000,0,0,0.0052,0.0046
3.0703,0.2381,0.1696,0.5794,6132915.5000,0,0,0.0054,0.0053
3.0807,0.2094,0.1758,0.5794,6132915.5000,0,0,0.0054,0.0054
3.0907,0.1862,0.1766,0.5794,6132915.5000,0,0,0.0053,0.0049
3.1005,0.1918,0.1685,0.5794,6132915.5000,0,0,0.0049,0.0044
3.1103,0.1951,0.1592,0.5794,6132915.5000,0,0,0.0046,0.0041
3.1204,0.2142,0.1649,0.5794,6132915.5000,0,0,0.0048,0.0042
3.1307,0.2216,0.1718,0.5794,6132915.5000,0,0,0.0050,0.0046
3.1407,0.2191,0.1775,0.5794,6132915.5000,0,0,0.0052,0.0048
3.1504,0.2117,0.1680,0.5794,6132915.5000,0,0,0.0052,0.0048
3.1603,0.2030,0.1645,0.5794,6132915.5000,0,0,0.0051,0.0047
3.1703,0.1999,0.1521,0.5794,6132915.5000,0,0,0.0050,0.0045
3.1808,0.2067,0.1771,0.5794,6132915.5000,0,0,0.0049,0.0045
3.1913,0.2002,0.1752,0.5794,6132915.5000,0,0,0.0048,0.0043
3.2004,0.1974,0.1741,0.5794,6132915.5000,0,0,0.0046,0.0041
3.2103,0.2082,0.1695,0.5794,6132915.5000,0,0,0.0046,0.0041
3.2204,0.2192,0.1659,0.5794,6132915.5000,0,0,0.0048,0.0043
3.2307,0.2279,0.1666,0.5794,6132915.5000,0,0,0.0053,0.0046
3.2408,0.2164,0.1796,0.5794,6132915.5000,0,0,0.0055,0.0047
3.2503,0.2077,0.1693,0.5794,6132915.5000,0,0,0.0054,0.0046
3.2603,0.1892,0.1710,0.5794,6132915.5000,0,0,0.0048,0.0043
3.2704,0.2009,0.1625,0.5794,6132915.5000,0,0,0.0046,0.0041
3.2807,0.2128,0.1466,0.5794,6132915.5000,0,0,0.0047,0.0042
3.2907,0.2358,0.1731,0.5794,6132915.5000,0,0,0.0053,0.0046
3.3005,0.2240,0.1818,0.5794,6132915.5000,0,0,0.0056,0.0048
3.3104,0.2086,0.1764,0.5794,6132915.5000,0,0,0.0055,0.0048
3.3205,0.1945,0.1665,0.5794,6132915.5000,0,0,0.0052,0.0045
3.3307,0.1945,0.1557,0.5794,6132915.5000,0,0,0.0048,0.0043
3.3407,0.2071,0.1610,0.5794,6132915.5000,0,0,0.0047,0.0042
3.3504,0.2129,0.1826,0.5794,6132915.5000,0,0,0.0048,0.0043
3.3603,0.2183,0.1668,0.5794,6132915.5000,0,0,0.0050,0.0044
3.3704,0.2120,0.1673,0.5794,6132915.5000,0,0,0.0050,0.0044
3.3808,0.2024,0.1646,0.5794,6132915.5000,0,0,0.0048,0.0043
3.3912,0.2140,0.1586,0.5794,6132915.5000,0,0,0.0049,0.0044
3.4005,0.2253,0.1724,0.5794,6132915.5000,0,0,0.0053,0.0045
3.4104,0.2119,0.1749,0.5794,6132915.5000,0,0,0.0053,0.0045
3.4204,0.1984,0.1670,0.5794,6132915.5000,0,0,0.0050,0.0044
