Time_s,PLX,PLY,EstFreq_Hz,PhaseCorr,SW,RealSW,RLS_A_X,RLS_B_X,RealFreq_Hz,RealPhase
1.0000,0.2118,0.1567,0.5794,5993546.5000,0,0,0.0581,-0.0142,0.6000,-10383783.0000
1.0100,0.2124,0.1597,0.5794,5993546.5000,0,0,0.0586,-0.0098,0.6000,-10383783.0000
1.0200,0.2136,0.1628,0.5794,5993546.5000,0,0,0.0590,-0.0065,0.6000,-10383783.0000
1.0303,0.2161,0.1581,0.5794,5993546.5000,0,0,0.0594,-0.0037,0.6000,-10383783.0000
1.0403,0.2141,0.1562,0.5794,5993546.5000,0,0,0.0596,-0.0033,0.6000,-10383783.0000
1.0500,0.2172,0.1598,0.5794,5993546.5000,0,0,0.0598,-0.0028,0.6000,-10383783.0000
1.0600,0.2173,0.1640,0.5794,5993546.5000,0,0,0.0600,-0.0024,0.6000,-10383783.0000
1.0700,0.2130,0.1572,0.5794,5993546.5000,0,0,0.0601,-0.0023,0.6000,-10383783.0000
1.0805,0.2112,0.1570,0.5794,5993546.5000,0,0,0.0601,-0.0022,0.6000,-10383783.0000
1.0909,0.2123,0.1620,0.5794,5993546.5000,0,0,0.0601,-0.0022,0.6000,-10383783.0000
1.1000,0.2097,0.1583,0.5794,5993546.5000,0,0,0.0601,-0.0022,0.6000,-10383783.0000
1.1100,0.2110,0.1585,0.5794,5993546.5000,0,0,0.0601,-0.0022,0.6000,-10383783.0000
1.1201,0.2189,0.1583,0.5794,5993546.5000,0,0,0.0603,-0.0019,0.6000,-10383783.0000
1.1303,0.2235,0.1595,0.5794,5993546.5000,0,0,0.0606,-0.0015,0.6000,-10383783.0000
1.1403,0.2162,0.1583,0.5794,5993546.5000,0,0,0.0607,-0.0013,0.6000,-10383783.0000
1.1501,0.2196,0.1613,0.5794,5993546.5000,0,0,0.0609,-0.0011,0.6000,-10383783.0000
1.1601,0.2146,0.1597,0.5794,5993546.5000,0,0,0.0609,-0.0011,0.6000,-10383783.0000
1.1700,0.2182,0.1607,0.5794,5993546.5000,0,0,0.0603,-0.0014,0.6000,-10383783.0000
1.1803,0.2189,0.1582,0.5794,5993546.5000,0,0,0.0598,-0.0016,0.6000,-10383783.0000
1.1904,0.2208,0.1597,0.5794,5993546.5000,0,0,0.0594,-0.0019,0.6000,-10383783.0000
1.2000,0.2221,0.1583,0.5794,5993546.5000,0,0,0.0591,-0.0020,0.6000,-10383783.0000
1.2101,0.2176,0.1596,0.5794,5993546.5000,0,0,0.0586,-0.0023,0.6000,-10383783.0000
1.2201,0.2188,0.1577,0.5794,5993546.5000,0,0,0.0582,-0.0025,0.6000,-10383783.0000
1.2307,0.2200,0.1558,0.5794,5993546.5000,0,0,0.0579,-0.0026,0.6000,-10383783.0000
1.2403,0.2195,0.1569,0.5794,5993546.5000,0,0,0.0576,-0.0028,0.6000,-10383783.0000
1.2500,0.2179,0.1555,0.5794,5993546.5000,0,0,0.0573,-0.0030,0.6000,-10383783.0000
1.2600,0.2142,0.1574,0.5794,5993546.5000,0,0,0.0568,-0.0032,0.6000,-10383783.0000
1.2701,0.2184,0.1533,0.5794,5993546.5000,0,0,0.0566,-0.0034,0.6000,-10383783.0000
1.2804,0.2216,0.1576,0.5794,5993546.5000,0,0,0.0564,-0.0035,0.6000,-10383783.0000
1.2909,0.2204,0.1601,0.5794,5993546.5000,0,0,0.0562,-0.0036,0.6000,-10383783.0000
1.3001,0.2183,0.1638,0.5794,5993546.5000,0,0,0.0560,-0.0037,0.6000,-10383783.0000
1.3100,0.2148,0.1634,0.5794,5993546.5000,0,0,0.0553,-0.0037,0.6000,-10383783.0000
1.3200,0.2216,0.1590,0.5794,5993546.5000,0,0,0.0549,-0.0038,0.6000,-10383783.0000
1.3303,0.2147,0.1618,0.5794,5993546.5000,0,0,0.0543,-0.0038,0.6000,-10383783.0000
1.3404,0.2157,0.1600,0.5794,5993546.5000,0,0,0.0537,-0.0039,0.6000,-10383783.0000
1.3500,0.2224,0.1531,0.5794,5993546.5000,0,0,0.0534,-0.0039,0.6000,-10383783.0000
1.3600,0.2180,0.1540,0.5794,5993546.5000,0,0,0.0530,-0.0040,0.6000,-10383783.0000
1.3700,0.2175,0.1587,0.5794,5993546.5000,0,0,0.0526,-0.0040,0.6000,-10383783.0000
1.3799,0.2153,0.1569,0.5794,5993546.5000,0,0,0.0522,-0.0041,0.6000,-10383783.0000
1.3905,0.2172,0.1588,0.5794,5993546.5000,0,0,0.0518,-0.0041,0.6000,-10383783.0000
1.4000,0.2190,0.1589,0.5794,5993546.5000,0,0,0.0516,-0.0041,0.6000,-10383783.0000
1.4100,0.2193,0.1536,0.5794,5993546.5000,0,0,0.0513,-0.0042,0.6000,-10383783.0000
1.4200,0.2181,0.1560,0.5794,5993546.5000,0,0,0.0510,-0.0042,0.6000,-10383783.0000
1.4304,0.2150,0.1592,0.5794,5993546.5000,0,0,0.0507,-0.0042,0.6000,-10383783.0000
1.4403,0.2156,0.1566,0.5794,5993546.5000,0,0,0.0504,-0.0043,0.6000,-10383783.0000
1.4500,0.2150,0.1598,0.5794,5993546.5000,0,0,0.0502,-0.0042,0.6000,-10383783.0000
1.4600,0.2235,0.1626,0.5794,5993546.5000,0,0,0.0502,-0.0042,0.6000,-10383783.0000
1.4700,0.2235,0.1622,0.5794,5993546.5000,0,0,0.0501,-0.0042,0.6000,-10383783.0000
1.4804,0.2208,0.1542,0.5794,5993546.5000,0,0,0.0501,-0.0041,0.6000,-10383783.0000
1.4908,0.2196,0.1516,0.5794,5993546.5000,0,0,0.0500,-0.0041,0.6000,-10383783.0000
1.4999,0.2198,0.1571,0.5794,5993546.5000,0,0,0.0499,-0.0040,0.6000,-10383783.0000
1.5100,0.2168,0.1608,0.5794,5993546.5000,0,0,0.0498,-0.0040,0.6000,-10383783.0000
1.5200,0.2165,0.1634,0.5794,5993546.5000,0,0,0.0497,-0.0039,0.6000,-10383783.0000
1.5303,0.2156,0.1669,0.5794,5993546.5000,0,0,0.0495,-0.0039,0.6000,-10383783.0000
1.5403,0.2144,0.1626,0.5794,5993546.5000,0,0,0.0494,-0.0038,0.6000,-10383783.0000
1.5500,0.2133,0.1620,0.5794,5993546.5000,0,0,0.0492,-0.0037,0.6000,-10383783.0000
1.5600,0.2196,0.1620,0.5794,5993546.5000,0,0,0.0491,-0.0037,0.6000,-10383783.0000
1.5701,0.2158,0.1616,0.5794,5993546.5000,0,0,0.0490,-0.0036,0.6000,-10383783.0000
1.5803,0.2149,0.1574,0.5794,5993546.5000,0,0,0.0491,-0.0038,0.6000,-10383783.0000
1.5903,0.2156,0.1572,0.5794,5993546.5000,0,0,0.0492,-0.0040,0.6000,-10383783.0000
1.6000,0.2201,0.1589,0.5794,5993546.5000,0,0,0.0493,-0.0042,0.6000,-10383783.0000
1.6100,0.2131,0.1634,0.5794,5993546.5000,0,0,0.0493,-0.0043,0.6000,-10383783.0000
1.6199,0.2118,0.1667,0.5794,5993546.5000,0,0,0.0494,-0.0044,0.6000,-10383783.0000
1.6302,0.2111,0.1587,0.5794,5993546.5000,0,0,0.0494,-0.0044,0.6000,-10383783.0000
1.6404,0.2090,0.1538,0.5794,5993546.5000,0,0,0.0494,-0.0044,0.6000,-10383783.0000
1.6500,0.2111,0.1592,0.5794,5993546.5000,0,0,0.0494,-0.0045,0.6000,-10383783.0000
1.6600,0.2183,0.1636,0.5794,5993546.5000,0,0,0.0495,-0.0047,0.6000,-10383783.0000
1.6700,0.2193,0.1617,0.5794,5993546.5000,0,0,0.0496,-0.0048,0.6000,-10383783.0000
1.6804,0.2208,0.1577,0.5794,5993546.5000,0,0,0.0497,-0.0050,0.6000,-10383783.0000
1.6909,0.2227,0.1606,0.5794,5993546.5000,0,0,0.0498,-0.0053,0.6000,-10383783.0000
1.7000,0.2198,0.1599,0.5794,5993546.5000,0,0,0.0499,-0.0054,0.6000,-10383783.0000
1.7100,0.2203,0.1576,0.5794,5993546.5000,0,0,0.0500,-0.0056,0.6000,-10383783.0000
1.7200,0.2182,0.1645,0.5794,5993546.5000,0,0,0.0499,-0.0063,0.6000,-10383783.0000
1.7303,0.2186,0.1677,0.5794,5993546.5000,0,0,0.0498,-0.0071,0.6000,-10383783.0000
1.7403,0.2159,0.1612,0.5794,5993546.5000,0,0,0.0497,-0.0077,0.6000,-10383783.0000
1.7500,0.2143,0.1559,0.5794,5993546.5000,0,0,0.0496,-0.0082,0.6000,-10383783.0000
1.7600,0.2140,0.1586,0.5794,5993546.5000,0,0,0.0495,-0.0088,0.6000,-10383783.0000
1.7701,0.2118,0.1679,0.5794,5993546.5000,0,0,0.0495,-0.0092,0.6000,-10383783.0000
1.7803,0.2143,0.1647,0.5794,5993546.5000,0,0,0.0494,-0.0097,0.6000,-10383783.0000
1.7903,0.2188,0.1579,0.5794,5993546.5000,0,0,0.0493,-0.0102,0.6000,-10383783.0000
1.8000,0.2171,0.1570,0.5794,5993546.5000,0,0,0.0493,-0.0107,0.6000,-10383783.0000
1.8100,0.2155,0.1518,0.5794,5993546.5000,0,0,0.0492,-0.0112,0.6000,-10383783.0000
1.8199,0.2145,0.1562,0.5794,5993546.5000,0,0,0.0491,-0.0116,0.6000,-10383783.0000
1.8303,0.2155,0.1591,0.5794,5993546.5000,0,0,0.0491,-0.0120,0.6000,-10383783.0000
1.8403,0.2198,0.1591,0.5794,5993546.5000,0,0,0.0490,-0.0124,0.6000,-10383783.0000
1.8501,0.2200,0.1595,0.5794,5993546.5000,0,0,0.0490,-0.0129,0.6000,-10383783.0000
1.8600,0.2156,0.1622,0.5794,5993546.5000,0,0,0.0483,-0.0138,0.6000,-10383783.0000
1.8701,0.2131,0.1625,0.5794,5993546.5000,0,0,0.0477,-0.0146,0.6000,-10383783.0000
1.8805,0.2151,0.1576,0.5794,5993546.5000,0,0,0.0471,-0.0154,0.6000,-10383783.0000
1.8909,0.2104,0.1548,0.5794,5993546.5000,0,0,0.0466,-0.0161,0.6000,-10383783.0000
1.9000,0.2111,0.1600,0.5794,5993546.5000,0,0,0.0461,-0.0167,0.6000,-10383783.0000
1.9101,0.2144,0.1649,0.5794,5993546.5000,0,0,0.0456,-0.0174,0.6000,-10383783.0000
1.9200,0.2112,0.1627,0.5794,5993546.5000,0,0,0.0452,-0.0180,0.6000,-10383783.0000
1.9304,0.2162,0.1566,0.5794,5993546.5000,0,0,0.0447,-0.0187,0.6000,-10383783.0000
1.9404,0.2216,0.1576,0.5794,5993546.5000,0,0,0.0441,-0.0194,0.6000,-10383783.0000
1.9501,0.2185,0.1644,0.5794,5993546.5000,0,0,0.0437,-0.0200,0.6000,-10383783.0000
1.9600,0.2171,0.1661,0.5794,5993546.5000,0,0,0.0432,-0.0206,0.6000,-10383783.0000
1.9701,0.2134,0.1610,0.5794,5993546.5000,0,0,0.0428,-0.0211,0.6000,-10383783.0000
1.9803,0.2209,0.1595,0.5794,5993546.5000,0,0,0.0424,-0.0218,0.6000,-10383783.0000
1.9904,0.2282,0.1572,0.5794,5993546.5000,0,0,0.0419,-0.0225,0.6000,-10383783.0000
2.0000,0.2236,0.1551,0.5794,5993546.5000,0,0,0.0405,-0.0230,0.6000,-10383783.0000
2.0100,0.2188,0.1585,0.5794,5993546.5000,0,0,0.0394,-0.0235,0.6000,-10383783.0000
2.0200,0.2181,0.1539,0.5794,5993546.5000,0,0,0.0383,-0.0240,0.6000,-10383783.0000
2.0303,0.2194,0.1599,0.5794,5993546.5000,0,0,0.0372,-0.0245,0.6000,-10383783.0000
2.0403,0.2178,0.1626,0.5794,5993546.5000,0,0,0.0363,-0.0249,0.6000,-10383783.0000
2.0501,0.2138,0.1583,0.5794,5993546.5000,0,0,0.0354,-0.0253,0.6000,-10383783.0000
2.0601,0.2164,0.1597,0.5794,5993546.5000,0,0,0.0345,-0.0257,0.6000,-10383783.0000
2.0700,0.2139,0.1562,0.5794,5993546.5000,0,0,0.0337,-0.0260,0.6000,-10383783.0000
2.0804,0.2107,0.1589,0.5794,5993546.5000,0,0,0.0331,-0.0263,0.6000,-10383783.0000
2.0908,0.2134,0.1627,0.5794,5993546.5000,0,0,0.0323,-0.0266,0.6000,-10383783.0000
2.1000,0.2133,0.1618,0.5794,5993546.5000,0,0,0.0317,-0.0269,0.6000,-10383783.0000
2.1100,0.2153,0.1557,0.5794,5993546.5000,0,0,0.0310,-0.0272,0.6000,-10383783.0000
2.1200,0.2144,0.1566,0.5794,5993546.5000,0,0,0.0303,-0.0275,0.6000,-10383783.0000
2.1303,0.2166,0.1557,0.5794,5993546.5000,0,0,0.0291,-0.0271,0.6000,-10383783.0000
2.1403,0.2203,0.1615,0.5794,5993546.5000,0,0,0.0278,-0.0268,0.6000,-10383783.0000
2.1500,0.1977,0.0945,0.5794,5993546.5000,0,0,0.0271,-0.0266,0.6000,-10383783.0000
2.1600,0.2122,0.3906,0.5794,5993546.5000,0,0,0.0262,-0.0263,0.6000,-10383783.0000
2.1700,0.2268,-0.2537,0.5794,5993546.5000,0,0,0.0250,-0.0260,0.6000,-10383783.0000
2.1803,0.2319,0.3685,0.5794,5993546.5000,0,0,0.0237,-0.0256,0.6000,-10383783.0000
2.1903,0.2351,0.5156,0.5794,5993546.5000,0,0,0.0224,-0.0253,0.6000,-10383783.0000
2.2001,0.2052,-0.4447,0.5794,5993546.5000,0,0,0.0218,-0.0251,0.6000,-10383783.0000
2.2100,0.2350,0.6386,0.5794,5993546.5000,0,0,0.0206,-0.0248,0.6000,-10383783.0000
2.2200,0.1686,-0.1066,0.5794,5993546.5000,0,0,0.0207,-0.0248,0.6000,-10383783.0000
2.2303,0.1814,0.0090,0.5794,5993546.5000,0,0,0.0206,-0.0248,0.6000,-10383783.0000
2.2403,0.1908,0.4446,0.5794,5993546.5000,0,0,0.0203,-0.0247,0.6000,-10383783.0000
2.2500,0.2159,0.0340,0.5794,5993546.5000,0,0,0.0196,-0.0245,0.6000,-10383783.0000
2.2600,0.2289,0.1708,0.5794,5993546.5000,0,0,0.0187,-0.0242,0.6000,-10383783.0000
2.2700,0.2249,0.1622,0.5794,5993546.5000,0,0,0.0178,-0.0229,0.6000,-10383783.0000
2.2804,0.2363,0.1630,0.5794,5993546.5000,0,0,0.0169,-0.0214,0.6000,-10383783.0000
2.2909,0.2157,0.1136,0.5794,5993546.5000,0,0,0.0163,-0.0204,0.6000,-10383783.0000
2.3000,0.2334,0.2936,0.5794,5993546.5000,0,0,0.0156,-0.0191,0.6000,-10383783.0000
2.3101,0.2042,0.0736,0.5794,5993546.5000,0,0,0.0152,-0.0185,0.6000,-10383783.0000
2.3201,0.1898,0.1186,0.5794,5993546.5000,0,0,0.0150,-0.0182,0.6000,-10383783.0000
2.3304,0.1910,0.2678,0.5794,5993546.5000,0,0,0.0148,-0.0179,0.6000,-10383783.0000
2.3403,0.2091,0.0754,0.5794,5993546.5000,0,0,0.0144,-0.0173,0.6000,-10383783.0000
2.3501,0.2206,0.2281,0.5794,5993546.5000,0,0,0.0139,-0.0164,0.6000,-10383783.0000
2.3600,0.2467,0.1510,0.5794,5993546.5000,0,0,0.0132,-0.0152,0.6000,-10383783.0000
2.3701,0.2450,0.0844,0.5794,5993546.5000,0,0,0.0125,-0.0140,0.6000,-10383783.0000
2.3804,0.2245,0.2482,0.5794,5993546.5000,0,0,0.0120,-0.0133,0.6000,-10383783.0000
2.3903,0.2112,0.1440,0.5794,5993546.5000,0,0,0.0117,-0.0128,0.6000,-10383783.0000
2.4000,0.1981,0.1420,0.5794,5993546.5000,0,0,0.0116,-0.0126,0.6000,-10383783.0000
2.4101,0.1921,0.1932,0.5794,5993546.5000,0,0,0.0116,-0.0122,0.6000,-10383783.0000
2.4200,0.2045,0.1153,0.5794,5993546.5000,0,0,0.0116,-0.0115,0.6000,-10383783.0000
2.4303,0.2260,0.1744,0.5794,5993546.5000,0,0,0.0116,-0.0102,0.6000,-10383783.0000
2.4403,0.2316,0.2108,0.5794,5993546.5000,0,0,0.0116,-0.0088,0.6000,-10383783.0000
2.4500,0.2395,0.1048,0.5794,5993546.5000,0,0,0.0117,-0.0073,0.6000,-10383783.0000
2.4600,0.2197,0.1777,0.5794,5993546.5000,0,0,0.0117,-0.0064,0.6000,-10383783.0000
2.4700,0.2111,0.1680,0.5794,5993546.5000,0,0,0.0117,-0.0059,0.6000,-10383783.0000
2.4805,0.2132,0.1453,0.5794,5993546.5000,0,0,0.0117,-0.0053,0.6000,-10383783.0000
2.4909,0.2062,0.2006,0.5794,5993546.5000,0,0,0.0117,-0.0049,0.6000,-10383783.0000
2.5000,0.2081,0.1284,0.5794,5993546.5000,0,0,0.0117,-0.0045,0.6000,-10383783.0000
2.5100,0.2137,0.1497,0.5794,5993546.5000,0,0,0.0117,-0.0040,0.6000,-10383783.0000
2.5200,0.2164,0.1848,0.5794,5993546.5000,0,0,0.0117,-0.0035,0.6000,-10383783.0000
2.5304,0.2200,0.1410,0.5794,5993546.5000,0,0,0.0118,-0.0029,0.6000,-10383783.0000
2.5403,0.2188,0.1639,0.5794,5993546.5000,0,0,0.0118,-0.0023,0.6000,-10383783.0000
2.5501,0.2077,0.1675,0.5794,5993546.5000,0,0,0.0119,-0.0021,0.6000,-10383783.0000
2.5600,0.2169,0.1297,0.5794,5993546.5000,0,0,0.0121,-0.0016,0.6000,-10383783.0000
2.5700,0.2148,0.2009,0.5794,5993546.5000,0,0,0.0123,-0.0012,0.6000,-10383783.0000
2.5803,0.2014,0.1576,0.5794,5993546.5000,0,0,0.0123,-0.0012,0.6000,-10383783.0000
2.5903,0.2086,0.1355,0.5794,5993546.5000,0,0,0.0124,-0.0011,0.6000,-10383783.0000
2.6001,0.2149,0.1727,0.5794,5993546.5000,0,0,0.0125,-0.0007,0.6000,-10383783.0000
2.6100,0.2200,0.1440,0.5794,5993546.5000,0,0,0.0127,-0.0003,0.6000,-10383783.0000
