Time_s,PLX,PLY,EstFreq_Hz,PhaseCorr,SW,RealSW,RLS_A_X,RLS_B_X,RealFreq_Hz,RealPhase
0.0000,0.0016,0.0892,0.5794,0.0000,0,0,0.0000,0.0008,0.6000,0.0000
0.0101,-0.0004,0.0857,0.5794,0.0000,0,0,-0.0001,-0.0002,0.6000,0.0000
0.0207,0.0051,0.0913,0.5794,0.0000,0,0,0.0007,0.0025,0.6000,0.0000
0.0300,0.0026,0.0884,0.5794,0.0000,0,0,-0.0002,0.0014,0.6000,0.0000
0.0402,0.0029,0.0927,0.5794,0.0000,0,0,-0.0000,0.0015,0.6000,0.0000
0.0500,0.0026,0.0947,0.5794,0.0000,0,0,-0.0004,0.0014,0.6000,0.0000
0.0599,0.0049,0.0872,0.5794,0.0000,0,0,0.0030,0.0020,0.6000,0.0000
0.0703,0.0090,0.0935,0.5794,0.0000,0,0,0.0094,0.0031,0.6000,0.0000
0.0800,0.0060,0.0866,0.5794,0.0000,0,0,0.0056,0.0025,0.6000,0.0000
0.0902,0.0044,0.0880,0.5794,0.0000,0,0,0.0032,0.0020,0.6000,0.0000
0.1001,0.0027,0.0970,0.5794,0.0000,0,0,0.0009,0.0015,0.6000,0.0000
0.1101,0.0026,0.0795,0.5794,0.0000,0,0,0.0004,0.0014,0.6000,0.0000
0.1208,0.0004,0.0833,0.5794,0.0000,0,0,-0.0013,0.0009,0.6000,0.0000
0.1300,-0.0018,0.0909,0.5794,0.0000,0,0,-0.0031,0.0004,0.6000,0.0000
0.1403,0.0004,0.0855,0.5794,0.0000,0,0,-0.0024,0.0006,0.6000,0.0000
0.1500,0.0050,0.0814,0.5794,0.0000,0,0,0.0000,0.0014,0.6000,0.0000
0.1599,0.0014,0.0804,0.5794,0.0000,0,0,-0.0005,0.0012,0.6000,0.0000
0.1704,0.0035,0.0855,0.5794,0.0000,0,0,0.0001,0.0014,0.6000,0.0000
0.1801,0.0063,0.0917,0.5794,0.0000,0,0,0.0013,0.0019,0.6000,0.0000
0.1903,0.0054,0.0780,0.5794,0.0000,0,0,0.0017,0.0020,0.6000,0.0000
0.2000,0.0030,0.0784,0.5794,0.0000,0,0,0.0012,0.0019,0.6000,0.0000
0.2101,-0.0005,0.0881,0.5794,0.0000,0,0,0.0001,0.0014,0.6000,0.0000
0.2203,0.0007,0.0872,0.5794,0.0000,0,0,-0.0002,0.0012,0.6000,0.0000
0.2301,0.0055,0.0897,0.5794,0.0000,0,0,0.0005,0.0015,0.6000,0.0000
0.2407,0.0035,0.0807,0.5794,0.0000,0,0,0.0006,0.0016,0.6000,0.0000
0.2500,0.0042,0.0862,0.5794,0.0000,0,0,0.0008,0.0017,0.6000,0.0000
0.2600,0.0046,0.0917,0.5794,0.0000,0,0,0.0010,0.0018,0.6000,0.0000
0.2703,-0.0006,0.0885,0.5794,0.0000,0,0,0.0004,0.0015,0.6000,0.0000
0.2800,0.0025,0.0865,0.5794,0.0000,0,0,0.0004,0.0015,0.6000,0.0000
0.2903,0.0011,0.0850,0.5794,0.0000,0,0,0.0002,0.0014,0.6000,0.0000
0.3000,0.0031,0.0890,0.5794,0.0000,0,0,0.0003,0.0015,0.6000,0.0000
0.3102,0.0083,0.0965,0.5794,0.0000,0,0,0.0009,0.0018,0.6000,0.0000
0.3209,0.0059,0.0869,0.5794,0.0000,0,0,0.0012,0.0019,0.6000,0.0000
0.3300,0.0037,0.0834,0.5794,0.0000,0,0,0.0012,0.0019,0.6000,0.0000
0.3404,0.0050,0.0899,0.5794,0.0000,0,0,0.0013,0.0019,0.6000,0.0000
0.3500,0.0016,0.0945,0.5794,0.0000,0,0,0.0011,0.0019,0.6000,0.0000
0.3600,0.0076,0.0950,0.5794,0.0000,0,0,0.0014,0.0020,0.6000,0.0000
0.3703,0.0109,0.0850,0.5794,0.0000,0,0,0.0020,0.0022,0.6000,0.0000
0.3801,0.0135,0.0833,0.5794,0.0000,0,0,0.0026,0.0024,0.6000,0.0000
0.3903,0.0066,0.0927,0.5794,0.0000,0,0,0.0026,0.0024,0.6000,0.0000
0.4000,0.0072,0.0922,0.5794,0.0000,0,0,0.0027,0.0024,0.6000,0.0000
0.4101,0.0022,0.0839,0.5794,0.0000,0,0,0.0025,0.0024,0.6000,0.0000
0.4203,-0.0014,0.0802,0.5794,0.0000,0,0,0.0021,0.0023,0.6000,0.0000
0.4300,-0.0035,0.0798,0.5794,0.0000,0,0,0.0016,0.0023,0.6000,0.0000
0.4408,0.0009,0.0818,0.5794,0.0000,0,0,0.0015,0.0023,0.6000,0.0000
0.4499,0.0090,0.0804,0.5794,0.0000,0,0,0.0018,0.0023,0.6000,0.0000
0.4601,0.0104,0.0818,0.5794,0.0000,0,0,0.0021,0.0022,0.6000,0.0000
0.4704,0.0091,0.0873,0.5794,0.0000,0,0,0.0023,0.0021,0.6000,0.0000
0.4801,0.0098,0.0875,0.5794,0.0000,0,0,0.0026,0.0020,0.6000,0.0000
0.4903,0.0042,0.0878,0.5794,0.0000,0,0,0.0025,0.0021,0.6000,0.0000
0.5000,-0.0030,0.0817,0.5794,0.0000,0,0,0.0022,0.0023,0.6000,0.0000
0.5101,0.0028,0.0828,0.5794,0.0000,0,0,0.0022,0.0023,0.6000,0.0000
0.5209,0.0038,0.0909,0.5794,0.0000,0,0,0.0022,0.0023,0.6000,0.0000
0.5300,0.0038,0.0898,0.5794,0.0000,0,0,0.0022,0.0023,0.6000,0.0000
0.5403,0.0066,0.0851,0.5794,0.0000,0,0,0.0023,0.0022,0.6000,0.0000
0.5500,0.0066,0.0884,0.5794,0.0000,0,0,0.0023,0.0021,0.6000,0.0000
0.5600,0.0085,0.0930,0.5794,0.0000,0,0,0.0025,0.0019,0.6000,0.0000
0.5704,0.0033,0.0923,0.5794,0.0000,0,0,0.0025,0.0019,0.6000,0.0000
0.5800,-0.0019,0.0857,0.5794,0.0000,0,0,0.0023,0.0022,0.6000,0.0000
0.5904,0.0041,0.0819,0.5794,0.0000,0,0,0.0023,0.0022,0.6000,0.0000
0.6000,0.0060,0.0913,0.5794,0.0000,0,0,0.0024,0.0020,0.6000,0.0000
0.6101,0.0076,0.0996,0.5794,0.0000,0,0,0.0025,0.0018,0.6000,0.0000
0.6203,0.0075,0.0972,0.5794,0.0000,0,0,0.0025,0.0016,0.6000,0.0000
0.6300,0.0069,0.0837,0.5794,0.0000,0,0,0.0026,0.0014,0.6000,0.0000
0.6407,0.0019,0.0825,0.5794,0.0000,0,0,0.0025,0.0015,0.6000,0.0000
0.6500,0.0031,0.0897,0.5794,0.0000,0,0,0.0025,0.0016,0.6000,0.0000
0.6601,-0.0019,0.0924,0.5794,0.0000,0,0,0.0025,0.0019,0.6000,0.0000
0.6703,0.0006,0.0875,0.5794,0.0000,0,0,0.0025,0.0020,0.6000,0.0000
0.6801,0.0075,0.0888,0.5794,0.0000,0,0,0.0025,0.0017,0.6000,0.0000
0.6903,0.0117,0.0911,0.5794,0.0000,0,0,0.0025,0.0012,0.6000,0.0000
0.7000,0.0061,0.0939,0.5794,0.0000,0,0,0.0025,0.0010,0.6000,0.0000
0.7100,0.0044,0.0884,0.5794,0.0000,0,0,0.0025,0.0010,0.6000,0.0000
0.7209,0.0052,0.0829,0.5794,0.0000,0,0,0.0025,0.0009,0.6000,0.0000
0.7300,0.0045,0.0880,0.5794,0.0000,0,0,0.0025,0.0008,0.6000,0.0000
0.7404,0.0018,0.0926,0.5794,0.0000,0,0,0.0025,0.0009,0.6000,0.0000
0.7500,0.0043,0.0930,0.5794,0.0000,0,0,0.0025,0.0008,0.6000,0.0000
0.7600,0.0081,0.0876,0.5794,0.0000,0,0,0.0025,0.0005,0.6000,0.0000
0.7703,0.0073,0.0864,0.5794,0.0000,0,0,0.0024,0.0003,0.6000,0.0000
0.7800,0.0050,0.0959,0.5794,0.0000,0,0,0.0024,0.0002,0.6000,0.0000
0.7903,0.0022,0.0940,0.5794,0.0000,0,0,0.0024,0.0003,0.6000,0.0000
0.8000,-0.0026,0.0883,0.5794,0.0000,0,0,0.0025,0.0006,0.6000,0.0000
0.8101,0.0052,0.0861,0.5794,0.0000,0,0,0.0025,0.0005,0.6000,0.0000
0.8203,0.0109,0.0904,0.5794,0.0000,0,0,0.0023,0.0000,0.6000,0.0000
0.8300,0.0030,0.0940,0.5794,0.0000,0,0,0.0023,0.0000,0.6000,0.0000
0.8408,0.0036,0.0871,0.5794,0.0000,0,0,0.0023,0.0000,0.6000,0.0000
0.8500,0.0033,0.0828,0.5794,0.0000,0,0,0.0023,0.0000,0.6000,0.0000
0.8600,0.0072,0.0868,0.5794,0.0000,0,0,0.0023,-0.0002,0.6000,0.0000
0.8703,0.0088,0.1007,0.5794,0.0000,0,0,0.0021,-0.0005,0.6000,0.0000
0.8799,0.0047,0.0996,0.5794,0.0000,0,0,0.0021,-0.0005,0.6000,0.0000
0.8904,-0.0023,0.0891,0.5794,0.0000,0,0,0.0022,-0.0003,0.6000,0.0000
0.9000,-0.0055,0.0830,0.5794,0.0000,0,0,0.0024,0.0001,0.6000,0.0000
0.9101,-0.0065,0.0850,0.5794,0.0000,0,0,0.0026,0.0005,0.6000,0.0000
0.9209,0.0029,0.0951,0.5794,0.0000,0,0,0.0026,0.0005,0.6000,0.0000
0.9300,0.0063,0.0928,0.5794,0.0000,0,0,0.0025,0.0003,0.6000,0.0000
0.9404,0.0067,0.0865,0.5794,0.0000,0,0,0.0024,0.0001,0.6000,0.0000
0.9501,0.0024,0.0844,0.5794,0.0000,0,0,0.0024,0.0001,0.6000,0.0000
0.9600,0.0057,0.0889,0.5794,0.0000,0,0,0.0023,-0.0000,0.6000,0.0000
0.9703,0.0033,0.0888,0.5794,0.0000,0,0,0.0023,-0.0001,0.6000,0.0000
0.9800,0.0078,0.0889,0.5794,0.0000,0,0,0.0021,-0.0002,0.6000,0.0000
0.9903,0.0058,0.0910,0.5794,6048453.0000,0,0,0.0020,-0.0004,0.6000,-10012556.0000
1.0000,0.0050,0.0934,0.5794,6048453.0000,0,0,0.0020,-0.0004,0.6000,-10012556.0000
1.0101,0.0067,0.0894,0.5794,6048453.0000,0,0,0.0021,-0.0004,0.6000,-10012556.0000
1.0203,0.0059,0.0870,0.5794,6048453.0000,0,0,0.0021,-0.0004,0.6000,-10012556.0000
1.0300,0.0059,0.0833,0.5794,6048453.0000,0,0,0.0021,-0.0004,0.6000,-10012556.0000
1.0407,0.0041,0.0864,0.5794,6048453.0000,0,0,0.0021,-0.0004,0.6000,-10012556.0000
1.0500,0.0038,0.0948,0.5794,6048453.0000,0,0,0.0021,-0.0003,0.6000,-10012556.0000
1.0601,0.0059,0.0895,0.5794,6048453.0000,0,0,0.0021,-0.0004,0.6000,-10012556.0000
1.0703,0.0086,0.0843,0.5794,6048453.0000,0,0,0.0022,-0.0005,0.6000,-10012556.0000
1.0799,0.0052,0.0880,0.5794,6048453.0000,0,0,0.0022,-0.0005,0.6000,-10012556.0000
1.0903,0.0078,0.0924,0.5794,6048453.0000,0,0,0.0022,-0.0006,0.6000,-10012556.0000
1.1000,0.0068,0.0892,0.5794,6048453.0000,0,0,0.0022,-0.0006,0.6000,-10012556.0000
1.1101,0.0037,0.0852,0.5794,6048453.0000,0,0,0.0022,-0.0006,0.6000,-10012556.0000
1.1208,0.0022,0.0835,0.5794,6048453.0000,0,0,0.0022,-0.0006,0.6000,-10012556.0000
1.1301,0.0078,0.0874,0.5794,6048453.0000,0,0,0.0022,-0.0007,0.6000,-10012556.0000
1.1404,0.0080,0.0888,0.5794,6048453.0000,0,0,0.0022,-0.0007,0.6000,-10012556.0000
1.1501,0.0072,0.0872,0.5794,6048453.0000,0,0,0.0022,-0.0008,0.6000,-10012556.0000
1.1601,0.0002,0.0820,0.5794,6048453.0000,0,0,0.0022,-0.0007,0.6000,-10012556.0000
1.1703,0.0071,0.0840,0.5794,6048453.0000,0,0,0.0021,-0.0008,0.6000,-10012556.0000
1.1800,0.0079,0.0916,0.5794,6048453.0000,0,0,0.0020,-0.0009,0.6000,-10012556.0000
1.1903,0.0008,0.0903,0.5794,6048453.0000,0,0,0.0021,-0.0008,0.6000,-10012556.0000
1.2000,-0.0019,0.0837,0.5794,6048453.0000,0,0,0.0022,-0.0007,0.6000,-10012556.0000
1.2101,0.0006,0.0879,0.5794,6048453.0000,0,0,0.0022,-0.0006,0.6000,-10012556.0000
1.2203,0.0032,0.0926,0.5794,6048453.0000,0,0,0.0023,-0.0006,0.6000,-10012556.0000
1.2300,0.0052,0.0942,0.5794,6048453.0000,0,0,0.0022,-0.0006,0.6000,-10012556.0000
1.2407,0.0016,0.0902,0.5794,6048453.0000,0,0,0.0023,-0.0006,0.6000,-10012556.0000
1.2500,0.0008,0.0847,0.5794,6048453.0000,0,0,0.0023,-0.0005,0.6000,-10012556.0000
1.2599,0.0027,0.0865,0.5794,6048453.0000,0,0,0.0023,-0.0005,0.6000,-10012556.0000
1.2703,0.0044,0.0921,0.5794,6048453.0000,0,0,0.0023,-0.0005,0.6000,-10012556.0000
1.2800,0.0082,0.0895,0.5794,6048453.0000,0,0,0.0022,-0.0007,0.6000,-10012556.0000
1.2904,0.0026,0.0869,0.5794,6048453.0000,0,0,0.0022,-0.0006,0.6000,-10012556.0000
1.3000,0.0017,0.0917,0.5794,6048453.0000,0,0,0.0023,-0.0006,0.6000,-10012556.0000
1.3101,0.0033,0.0948,0.5794,6048453.0000,0,0,0.0022,-0.0006,0.6000,-10012556.0000
1.3209,0.0089,0.0932,0.5794,6048453.0000,0,0,0.0020,-0.0007,0.6000,-10012556.0000
1.3300,0.0083,0.0867,0.5794,6048453.0000,0,0,0.0018,-0.0008,0.6000,-10012556.0000
1.3403,0.0147,0.0811,0.5794,6048453.0000,0,0,0.0014,-0.0009,0.6000,-10012556.0000
1.3503,0.0095,0.0844,0.5794,6048453.0000,0,0,0.0012,-0.0010,0.6000,-10012556.0000
1.3601,0.0008,0.0923,0.5794,6048453.0000,0,0,0.0013,-0.0009,0.6000,-10012556.0000
1.3703,0.0016,0.0916,0.5794,6048453.0000,0,0,0.0014,-0.0009,0.6000,-10012556.0000
1.3801,-0.0000,0.0891,0.5794,6048453.0000,0,0,0.0015,-0.0009,0.6000,-10012556.0000
1.3900,0.0041,0.0897,0.5794,6048453.0000,0,0,0.0014,-0.0009,0.6000,-10012556.0000
1.4003,0.0123,0.0869,0.5794,6048453.0000,0,0,0.0012,-0.0010,0.6000,-10012556.0000
1.4101,0.0097,0.0847,0.5794,6048453.0000,0,0,0.0010,-0.0010,0.6000,-10012556.0000
1.4203,0.0078,0.0848,0.5794,6048453.0000,0,0,0.0009,-0.0011,0.6000,-10012556.0000
1.4301,0.0047,0.0843,0.5794,6048453.0000,0,0,0.0009,-0.0011,0.6000,-10012556.0000
1.4401,0.0033,0.0861,0.5794,6048453.0000,0,0,0.0009,-0.0011,0.6000,-10012556.0000
1.4504,0.0042,0.0845,0.5794,6048453.0000,0,0,0.0008,-0.0011,0.6000,-10012556.0000
1.4601,0.0043,0.0826,0.5794,6048453.0000,0,0,0.0008,-0.0010,0.6000,-10012556.0000
1.4703,0.0037,0.0906,0.5794,6048453.0000,0,0,0.0008,-0.0010,0.6000,-10012556.0000
1.4800,0.0068,0.0954,0.5794,6048453.0000,0,0,0.0007,-0.0010,0.6000,-10012556.0000
1.4900,0.0121,0.0937,0.5794,6048453.0000,0,0,0.0004,-0.0008,0.6000,-10012556.0000
1.5003,0.0067,0.0870,0.5794,6048453.0000,0,0,0.0003,-0.0007,0.6000,-10012556.0000
1.5101,0.0025,0.0840,0.5794,6048453.0000,0,0,0.0004,-0.0008,0.6000,-10012556.0000
1.5210,-0.0051,0.0835,0.5794,6048453.0000,0,0,0.0006,-0.0009,0.6000,-10012556.0000
1.5299,-0.0032,0.0879,0.5794,6048453.0000,0,0,0.0008,-0.0010,0.6000,-10012556.0000
1.5400,0.0058,0.0919,0.5794,6048453.0000,0,0,0.0007,-0.0010,0.6000,-10012556.0000
1.5503,0.0012,0.0907,0.5794,6048453.0000,0,0,0.0008,-0.0010,0.6000,-10012556.0000
1.5600,-0.0001,0.0882,0.5794,6048453.0000,0,0,0.0009,-0.0011,0.6000,-10012556.0000
1.5703,0.0055,0.0926,0.5794,6048453.0000,0,0,0.0008,-0.0010,0.6000,-10012556.0000
1.5800,0.0035,0.0930,0.5794,6048453.0000,0,0,0.0008,-0.0010,0.6000,-10012556.0000
1.5900,0.0017,0.0907,0.5794,6048453.0000,0,0,0.0008,-0.0011,0.6000,-10012556.0000
1.6002,-0.0015,0.0917,0.5794,6048453.0000,0,0,0.0009,-0.0013,0.6000,-10012556.0000
1.6101,0.0007,0.0901,0.5794,6048453.0000,0,0,0.0009,-0.0014,0.6000,-10012556.0000
1.6203,0.0050,0.0887,0.5794,6048453.0000,0,0,0.0009,-0.0012,0.6000,-10012556.0000
1.6300,0.0046,0.0809,0.5794,6048453.0000,0,0,0.0008,-0.0011,0.6000,-10012556.0000
1.6400,0.0063,0.0826,0.5794,6048453.0000,0,0,0.0008,-0.0010,0.6000,-10012556.0000
1.6504,0.0127,0.0839,0.5794,6048453.0000,0,0,0.0007,-0.0006,0.6000,-10012556.0000
1.6600,0.0138,0.0851,0.5794,6048453.0000,0,0,0.0005,-0.0001,0.6000,-10012556.0000
1.6704,0.0091,0.0860,0.5794,6048453.0000,0,0,0.0005,0.0001,0.6000,-10012556.0000
1.6800,0.0037,0.0823,0.5794,6048453.0000,0,0,0.0005,0.0001,0.6000,-10012556.0000
1.6900,-0.0020,0.0828,0.5794,6048453.0000,0,0,0.0005,-0.0002,0.6000,-10012556.0000
1.7003,0.0022,0.0880,0.5794,6048453.0000,0,0,0.0005,-0.0002,0.6000,-10012556.0000
1.7100,0.0044,0.0901,0.5794,6048453.0000,0,0,0.0005,-0.0002,0.6000,-10012556.0000
1.7209,0.0029,0.0838,0.5794,6048453.0000,0,0,0.0005,-0.0002,0.6000,-10012556.0000
1.7300,0.0024,0.0801,0.5794,6048453.0000,0,0,0.0005,-0.0003,0.6000,-10012556.0000
1.7401,0.0014,0.0887,0.5794,6048453.0000,0,0,0.0005,-0.0005,0.6000,-10012556.0000
1.7503,-0.0061,0.0931,0.5794,6048453.0000,0,0,0.0005,-0.0010,0.6000,-10012556.0000
1.7600,0.0023,0.0932,0.5794,6048453.0000,0,0,0.0004,-0.0010,0.6000,-10012556.0000
1.7703,0.0063,0.0857,0.5794,6048453.0000,0,0,0.0005,-0.0008,0.6000,-10012556.0000
1.7800,0.0074,0.0852,0.5794,6048453.0000,0,0,0.0005,-0.0006,0.6000,-10012556.0000
1.7900,0.0078,0.0891,0.5794,6048453.0000,0,0,0.0005,-0.0004,0.6000,-10012556.0000
1.8003,0.0067,0.0925,0.5794,6048453.0000,0,0,0.0005,-0.0003,0.6000,-10012556.0000
1.8101,0.0104,0.0915,0.5794,6048453.0000,0,0,0.0006,0.0000,0.6000,-10012556.0000
1.8203,0.0056,0.0902,0.5794,6048453.0000,0,0,0.0006,0.0001,0.6000,-10012556.0000
1.8300,0.0042,0.0912,0.5794,6048453.0000,0,0,0.0006,0.0001,0.6000,-10012556.0000
1.8401,0.0093,0.0879,0.5794,6048453.0000,0,0,0.0006,0.0003,0.6000,-10012556.0000
1.8504,0.0083,0.0840,0.5794,6048453.0000,0,0,0.0006,0.0004,0.6000,-10012556.0000
1.8600,0.0043,0.0830,0.5794,6048453.0000,0,0,0.0006,0.0004,0.6000,-10012556.0000
1.8704,0.0044,0.0863,0.5794,6048453.0000,0,0,0.0006,0.0004,0.6000,-10012556.0000
1.8800,0.0006,0.0935,0.5794,6048453.0000,0,0,0.0005,0.0002,0.6000,-10012556.0000
1.8900,-0.0003,0.0875,0.5794,6048453.0000,0,0,0.0004,-0.0001,0.6000,-10012556.0000
1.9003,-0.0011,0.0824,0.5794,6048453.0000,0,0,0.0003,-0.0003,0.6000,-10012556.0000
1.9101,-0.0018,0.0809,0.5794,6048453.0000,0,0,0.0002,-0.0005,0.6000,-10012556.0000
1.9209,0.0042,0.0846,0.5794,6048453.0000,0,0,0.0002,-0.0005,0.6000,-10012556.0000
1.9300,0.0128,0.0859,0.5794,6048453.0000,0,0,0.0003,-0.0001,0.6000,-10012556.0000
1.9401,0.0127,0.0896,0.5794,6048453.0000,0,0,0.0005,0.0002,0.6000,-10012556.0000
1.9503,0.0054,0.0927,0.5794,6048453.0000,0,0,0.0005,0.0002,0.6000,-10012556.0000
1.9600,0.0043,0.0957,0.5794,6048453.0000,0,0,0.0005,0.0002,0.6000,-10012556.0000
1.9704,0.0037,0.0935,0.5794,6048453.0000,0,0,0.0005,0.0002,0.6000,-10012556.0000
1.9801,0.0048,0.0914,0.5794,6048453.0000,0,0,0.0005,0.0002,0.6000,-10012556.0000
1.9900,0.0067,0.0913,0.5794,6048453.0000,0,0,0.0005,0.0003,0.6000,-10012556.0000
2.0003,0.0016,0.0847,0.5794,6048453.0000,0,0,0.0004,0.0001,0.6000,-10012556.0000
2.0101,0.0039,0.0879,0.5794,6048453.0000,0,0,0.0004,0.0001,0.6000,-10012556.0000
2.0203,0.0016,0.0867,0.5794,6048453.0000,0,0,0.0003,-0.0000,0.6000,-10012556.0000
2.0300,0.0029,0.0832,0.5794,6048453.0000,0,0,0.0002,-0.0001,0.6000,-10012556.0000
2.0400,-0.0019,0.0844,0.5794,6048453.0000,0,0,0.0001,-0.0003,0.6000,-10012556.0000
2.0504,0.0034,0.0855,0.5794,6048453.0000,0,0,0.0000,-0.0003,0.6000,-10012556.0000
2.0600,0.0062,0.0865,0.5794,6048453.0000,0,0,0.0001,-0.0002,0.6000,-10012556.0000
2.0703,0.0072,0.0845,0.5794,6048453.0000,0,0,0.0002,-0.0001,0.6000,-10012556.0000
2.0800,0.0086,0.0841,0.5794,6048453.0000,0,0,0.0003,0.0000,0.6000,-10012556.0000
2.0901,0.0174,0.0842,0.5794,6048453.0000,0,0,0.0006,0.0003,0.6000,-10012556.0000
2.1004,0.0116,0.0827,0.5794,6048453.0000,0,0,0.0007,0.0005,0.6000,-10012556.0000
2.1101,0.0026,0.0811,0.5794,6048453.0000,0,0,0.0007,0.0004,0.6000,-10012556.0000
2.1209,0.0032,0.0813,0.5794,6048453.0000,0,0,0.0006,0.0004,0.6000,-10012556.0000
2.1300,0.0041,0.0859,0.5794,6048453.0000,0,0,0.0006,0.0004,0.6000,-10012556.0000
2.1400,0.0095,0.1088,0.5794,6048453.0000,0,0,0.0007,0.0005,0.6000,-10012556.0000
2.1503,-0.0054,0.0047,0.5794,6048453.0000,0,0,0.0004,0.0002,0.6000,-10012556.0000
2.1600,0.0446,0.1796,0.5794,6048453.0000,0,0,0.0017,0.0010,0.6000,-10012556.0000
2.1703,-0.0136,0.2370,0.5794,6048453.0000,0,0,0.0010,0.0006,0.6000,-10012556.0000
2.1801,-0.0161,-0.2537,0.5794,6048453.0000,0,0,0.0004,0.0002,0.6000,-10012556.0000
2.1900,0.0284,0.5468,0.5794,6048453.0000,0,0,0.0010,0.0006,0.6000,-10012556.0000
2.2004,0.0075,-0.2574,0.5794,6048453.0000,0,0,0.0011,0.0007,0.6000,-10012556.0000
2.2101,0.0459,0.2299,0.5794,6048453.0000,0,0,0.0021,0.0014,0.6000,-10012556.0000
2.2204,0.0170,0.1727,0.5794,6048453.0000,0,0,0.0024,0.0015,0.6000,-10012556.0000
2.2300,0.0016,-0.1458,0.5794,6048453.0000,0,0,0.0022,0.0014,0.6000,-10012556.0000
2.2400,-0.0320,0.2692,0.5794,6048453.0000,0,0,0.0012,0.0007,0.6000,-10012556.0000
2.2504,-0.0187,0.0512,0.5794,6048453.0000,0,0,0.0006,0.0003,0.6000,-10012556.0000
2.2600,-0.0182,0.0767,0.5794,6048453.0000,0,0,0.0000,-0.0001,0.6000,-10012556.0000
2.2703,0.0281,0.0735,0.5794,6048453.0000,0,0,0.0009,0.0001,0.6000,-10012556.0000
2.2800,0.0408,0.1120,0.5794,6048453.0000,0,0,0.0020,0.0005,0.6000,-10012556.0000
2.2900,0.0262,0.0291,0.5794,6048453.0000,0,0,0.0026,0.0008,0.6000,-10012556.0000
2.3004,0.0248,0.2280,0.5794,6048453.0000,0,0,0.0031,0.0009,0.6000,-10012556.0000
2.3101,-0.0011,0.0090,0.5794,6048453.0000,0,0,0.0028,0.0008,0.6000,-10012556.0000
2.3209,-0.0347,0.0242,0.5794,6048453.0000,0,0,0.0016,0.0003,0.6000,-10012556.0000
2.3300,-0.0392,0.2324,0.5794,6048453.0000,0,0,0.0003,-0.0002,0.6000,-10012556.0000
2.3400,-0.0221,-0.0114,0.5794,6048453.0000,0,0,-0.0004,-0.0005,0.6000,-10012556.0000
2.3503,0.0036,0.1838,0.5794,6048453.0000,0,0,-0.0004,-0.0005,0.6000,-10012556.0000
2.3601,0.0459,0.0175,0.5794,6048453.0000,0,0,0.0007,-0.0000,0.6000,-10012556.0000
2.3704,0.0531,0.0149,0.5794,6048453.0000,0,0,0.0019,0.0006,0.6000,-10012556.0000
2.3800,0.0388,0.1844,0.5794,6048453.0000,0,0,0.0027,0.0009,0.6000,-10012556.0000
2.3900,0.0014,0.0930,0.5794,6048453.0000,0,0,0.0025,0.0008,0.6000,-10012556.0000
2.4003,-0.0251,0.0587,0.5794,6048453.0000,0,0,0.0017,0.0005,0.6000,-10012556.0000
2.4101,-0.0505,0.0922,0.5794,6048453.0000,0,0,0.0002,0.0003,0.6000,-10012556.0000
2.4203,-0.0185,0.0570,0.5794,6048453.0000,0,0,-0.0004,0.0002,0.6000,-10012556.0000
2.4300,0.0164,0.1338,0.5794,6048453.0000,0,0,-0.0001,0.0002,0.6000,-10012556.0000
2.4400,0.0482,0.1361,0.5794,6048453.0000,0,0,0.0010,0.0004,0.6000,-10012556.0000
2.4504,0.0571,-0.0071,0.5794,6048453.0000,0,0,0.0023,0.0005,0.6000,-10012556.0000
2.4601,0.0262,0.1428,0.5794,6048453.0000,0,0,0.0027,0.0006,0.6000,-10012556.0000
2.4703,-0.0191,0.0783,0.5794,6048453.0000,0,0,0.0021,0.0005,0.6000,-10012556.0000
2.4801,-0.0388,0.1049,0.5794,6048453.0000,0,0,0.0010,0.0004,0.6000,-10012556.0000
2.4900,-0.0356,0.1037,0.5794,6048453.0000,0,0,0.0000,0.0002,0.6000,-10012556.0000
2.5003,-0.0044,0.0245,0.5794,6048453.0000,0,0,-0.0002,0.0002,0.6000,-10012556.0000
2.5101,0.0401,0.1021,0.5794,6048453.0000,0,0,0.0006,0.0003,0.6000,-10012556.0000
2.5208,0.0472,0.1212,0.5794,6048453.0000,0,0,0.0016,0.0005,0.6000,-10012556.0000
2.5299,0.0376,0.0850,0.5794,6048453.0000,0,0,0.0022,0.0006,0.6000,-10012556.0000
2.5399,-0.0009,0.0807,0.5794,6048453.0000,0,0,0.0020,0.0005,0.6000,-10012556.0000
2.5503,-0.0262,0.0777,0.5794,6048453.0000,0,0,0.0014,0.0008,0.6000,-10012556.0000
2.5600,-0.0269,0.0719,0.5794,6048453.0000,0,0,0.0008,0.0010,0.6000,-10012556.0000
2.5704,-0.0125,0.1532,0.5794,6048453.0000,0,0,0.0005,0.0011,0.6000,-10012556.0000
2.5800,0.0072,0.0686,0.5794,6048453.0000,0,0,0.0005,0.0011,0.6000,-10012556.0000
2.5900,0.0241,0.0878,0.5794,6048453.0000,0,0,0.0009,0.0010,0.6000,-10012556.0000
2.6003,0.0156,0.0918,0.5794,6048453.0000,0,0,0.0011,0.0009,0.6000,-10012556.0000
2.6101,0.0165,0.0866,0.5794,6048453.0000,0,0,0.0013,0.0008,0.6000,-10012556.0000
2.6203,0.0049,0.1107,0.5794,6048453.0000,0,0,0.0012,0.0008,0.6000,-10012556.0000
