Time_s,SW,EKF_Single_Hz,SingleFused_Hz,DualLongFusedRaw_Hz,DualLongEWMA_Hz,DualLongReliabilityHold_Hz,X_Single_Hz,Y_Single_Hz,Z_Single_Hz,X_DualLong_Hz,Y_DualLong_Hz,Z_DualLong_Hz,X_DualShort_Hz,Y_DualShort_Hz,Z_DualShort_Hz,X_LongAmp,Y_LongAmp,Z_LongAmp,X_ShortAmp,Y_ShortAmp,Z_ShortAmp
38.3601,0,0.6523,0.568211210752049,0.4659026614439217,0.4671195593177657,0.4669122282632089,0.43640411242947513,0.4248185727907267,0.843410947035945,0.43640412625447844,0.42481831974406303,0.573795104865155,0.9269628184055956,0.7588220318249234,0.913383933402751,0.8027299498908202,0.08271343243226575,0.2509683137861061,0.033456491366082405,0.02572786948754486,0.5617912117110723
38.3704,0,0.6523,0.5683478524421859,0.4656576696136796,0.46690027586215277,0.46668640770629355,0.4362257672313377,0.4247449131424437,0.8440728769527762,0.43622578093141995,0.4247446623822794,0.5738812911562525,0.9276227736388809,0.7602482970577236,0.9134135957877132,0.8038260092466513,0.08328690321033559,0.2500899056194561,0.03467274811999501,0.025262268843252965,0.5624146531893212
38.3809,0,0.6523,0.5684871473690247,0.46540770429684436,0.4666763901273565,0.4664562410925927,0.43604395901964416,0.424669823209728,0.8447476598777018,0.4360439725923797,0.42466957478046113,0.5739691509675657,0.9282955435368906,0.7617022567610645,0.9134438341413154,0.8049433513084215,0.08387150934331977,0.24919444098355015,0.03591262150990671,0.024787627409751215,0.5630502003273423
38.3901,0,0.6523,0.5686091962573024,0.4651885078800336,0.46645320779025806,0.466228049114332,0.43588466039606505,0.4246040301258247,0.8453388982500175,0.4358846738572206,0.424603783738868,0.5740461328974782,0.9288850181141943,0.7629762024058966,0.9134703286987572,0.8059223557815915,0.08438373566936302,0.248409843397804,0.0369989867658293,0.02437175110611161,0.5636070606768465
38.4001,0,0.6523,0.568741858092387,0.46495006146033274,0.46622773584076926,0.4659980113366121,0.43571150971826156,0.42453251590419067,0.8459815486547088,0.4357115230581345,0.42453227173713626,0.5741298089082527,0.9295257513503944,0.7643609259328886,0.9134991271307593,0.806986491078516,0.08494050341506251,0.24755701993503604,0.03817981856574577,0.023919711645633536,0.5642123436654384
38.4101,0,0.6523,0.5688745199274715,0.4647114180903385,0.46600028817820466,0.4657664245522828,0.4355383590404582,0.4244610016825567,0.8466241990593996,0.4355383722590485,0.42446075973540454,0.5742134849190271,0.9301664845865939,0.7657456494598797,0.9135279255627614,0.8080506263754398,0.0854972711607616,0.24670419647226868,0.0393606503656614,0.023467672185155785,0.5648176266540298
38.4204,0,0.6523,0.5690111616176086,0.4644654099375187,0.46577005644210173,0.46553224192162523,0.4353600138423207,0.42438734203427364,0.8472861289762313,0.43536002693598996,0.4243871023736209,0.5742996712101248,0.9308264398198797,0.7671719146926809,0.9135575879477236,0.8091466857312716,0.08607074193883182,0.24582578830561805,0.040576907119574845,0.02300207154086357,0.5654410681322791
38.4304,0,0.6523,0.5691438234526931,0.46422636798050376,0.465538503172862,0.46529718461222336,0.4351868631645173,0.42431582781263966,0.8479287793809221,0.435186876136904,0.4243155903718892,0.5743833472208992,0.9314671730560793,0.7685566382196719,0.9135863863797256,0.8102108210281954,0.08662750968453091,0.24497296484285067,0.04175773891949047,0.02255003208038582,0.5660463511208705
38.44,0,0.6523,0.5692711788143742,0.46399670353667316,0.46530723322743367,0.46506309801862433,0.4350206385138261,0.424247174159871,0.8485457237694254,0.43502065136978146,0.4242469388502268,0.5744636761912426,0.932082276962831,0.7698859728055835,0.9136140328744475,0.8112323909132423,0.08716200672040209,0.24415425431859392,0.04289133744740958,0.022116074198327142,0.5666274227899184
38.4501,0,0.6523,0.5694051672678095,0.4637548830460376,0.4650743807002243,0.4648276193235587,0.43484575632924466,0.4241749447960207,0.8491948006781633,0.4348457690627046,0.42417471172847776,0.5745481889621249,0.9327294175313927,0.7712845435678449,0.9136431192907697,0.8123071675631356,0.08772434214355834,0.2432929026211986,0.04408397756532476,0.021659514343244465,0.5672387586083959
38.4601,0,0.6523,0.5695378291028941,0.4635152608692079,0.4648405127255718,0.4645913948017755,0.4346726056514413,0.4241034305743867,0.8498374510828542,0.43467261826361864,0.4241031997267461,0.5746318649728993,0.9333701507675923,0.7726692670948361,0.9136719177227718,0.8133713028600594,0.08828110988925744,0.24244007915843124,0.0452648093652404,0.02120747488276671,0.5678440415969873
38.4704,0,0.6523,0.5696744707930311,0.46326824660763005,0.46460467280788054,0.46435322812682933,0.4344942604533038,0.42402977092610367,0.8504993809996859,0.4344942729405601,0.42402954236496243,0.574718051263997,0.9340301060008781,0.7740955323276373,0.9137015801077338,0.8144673622158911,0.08885458066732765,0.2415616709917806,0.04648106611915384,0.020741874238474498,0.5684674830752366
38.4804,0,0.6523,0.5698071326281157,0.46302822984278136,0.46436820636311565,0.4641147284357007,0.4343211097755003,0.4239582567044696,0.8511420314043773,0.434321122141474,0.4239580303632307,0.5748017272747714,0.9346708392370782,0.7754802558546293,0.9137303785397359,0.8155314975128156,0.08941134841302714,0.24070884752901262,0.04766189791907031,0.020289834777996427,0.5690727660638285
38.4901,0,0.6523,0.5699358146081476,0.46279522842383747,0.46413225967222393,0.4638772184335653,0.4341531536180311,0.42388888790948465,0.8517654022969271,0.43415316586636066,0.423888663721551,0.5748828930052226,0.9352923504761915,0.7768234376758102,0.913758313018778,0.8165637087508314,0.0899514131263551,0.23988160877012854,0.048807304764988124,0.019851356501333142,0.569659890562762
38.5001,0,0.6523,0.570068211119562,0.4625548861183723,0.46389565363914614,0.46363919861683056,0.43398034924158324,0.4238175167162939,0.852406767400809,0.43398036136887275,0.4238172947438227,0.5749664016639755,0.9359318022459191,0.7782053917557482,0.913787053853916,0.8176220520207278,0.09050452362827108,0.2390243444779721,0.04997469979576933,0.01940326372328548,0.570275129493194
38.5102,0,0.6523,0.5701754018823103,0.4623173487053457,0.46365890789907604,0.4634012656327633,0.4338404434939182,0.42375973322521365,0.852926028927799,0.4338404555232114,0.4237595130464235,0.5750340118806813,0.9364495147007682,0.7793242483655566,0.9138103229869737,0.8181118339407984,0.09069747742930508,0.23771446901236062,0.04981022623106785,0.019345318793661238,0.5718920154374866
38.5209,0,0.6523,0.5702889604131426,0.46206509619651476,0.46341983614369187,0.46316075513423854,0.43369222651371847,0.42369851705149497,0.8534761376742145,0.43369223843919374,0.4236982987729412,0.5751056385459041,0.9369979823509551,0.7805095717046612,0.9138349744447675,0.8186307118165171,0.09090189383238081,0.2363267791626526,0.04963598195955233,0.019283931590989973,0.5736049540121342
38.5304,0,0.6523,0.570389783407807,0.461840612073045,0.4631829525330948,0.46292312938322366,0.43356063199858785,0.4236441662430531,0.8539645519817798,0.43356064383188836,0.4236439496516251,0.5751692323140928,0.9374849396104671,0.7815619615851749,0.9138568612530891,0.8190913977809405,0.09108338503137335,0.23509471808113577,0.049481279101664666,0.019229428934412665,0.575125787326074
38.5401,0,0.5931,0.5704927289918325,0.46161089491613017,0.46294714389055014,0.4626869271791468,0.4334262670726124,0.4235886712070651,0.85446324869582,0.4334262788117976,0.4235884563382813,0.5752341648984537,0.9379821486017581,0.7826365070421204,0.9138792088363227,0.8195617823972463,0.09126869709771308,0.2338367188715871,0.049323319341505696,0.019173778853486367,0.5766786381834652
38.5501,0,0.6523,0.5705988584599001,0.46137353590808206,0.46271110269317994,0.4624505167503551,0.4332877465303697,0.42353145982975793,0.8549773690195727,0.43328775817252885,0.4235312467368959,0.5753011057070733,0.9384947351907178,0.7837442858637133,0.9139022475819243,0.8200467149913759,0.09145974046507356,0.23253981246999106,0.049160474227939815,0.0191164076360366,0.5782795153560327
38.5601,0,0.6524,0.5707049879279678,0.4611356306429689,0.4624747818856483,0.46221383725102555,0.43314922598812705,0.42347424845245074,0.8554914893433254,0.43314923753326007,0.4234740371355106,0.5753680465156928,0.9390073217796775,0.7848520646853061,0.913925286327526,0.8205316475855055,0.09165078383243402,0.23124290606839504,0.048997629114373935,0.01905903641858683,0.5798803925286002
38.5704,0,0.5931,0.5708143012800774,0.4608900161952521,0.4622370670320889,0.4619755494609863,0.433006549829617,0.4234153207338243,0.8560210332767908,0.43300656127481324,0.42341511124608366,0.575436995548571,0.9395352859663061,0.7859930768715471,0.9139490162354956,0.821031128157459,0.09184755850081537,0.22990709247475077,0.04882989864740103,0.018999944064613552,0.5815292960163452
38.581,0,0.6523,0.5709267985162291,0.4606366408253636,0.4619970031010801,0.46173454590657415,0.4328597180548397,0.42335467667387866,0.8565660008199689,0.43285972939718825,0.4233544690686151,0.5755079528057078,0.9400786277506036,0.7871673224224361,0.9139734373058335,0.8215451567072367,0.09205006447021757,0.2285323716890582,0.0486572828270211,0.018939130574116766,0.5832262258192678
38.5901,0,0.6523,0.5710233763321706,0.46041862839146735,0.4617602468946382,0.4614976807538549,0.4327336643613989,0.4233026143205291,0.8570338503145837,0.43273367561545373,0.42330240833135446,0.5755688689415515,0.9405450815465568,0.7881754011500856,0.913994402564331,0.8219864453678944,0.09222391393451557,0.22735218686360606,0.04850909377367618,0.018886922766237487,0.5846830240463039
38.6001,0,0.6523,0.5711295058002382,0.46017852917461977,0.4615229892366354,0.46126023346959255,0.4325951438191562,0.42324540294322194,0.8575479706383364,0.43259515497618495,0.42324519872996913,0.575635809750171,0.9410576681355165,0.7892831799716784,0.9140174413099326,0.8224713779620241,0.09241495730187604,0.22605528046201004,0.0483462486601103,0.018829551548787717,0.5862839012188714
38.6102,0,0.6523,0.5712366965629865,0.4599354699455721,0.46128486134297586,0.46102177603526884,0.43245523807149105,0.4231876194521416,0.8580672321653268,0.43245524913052347,0.4231874170325699,0.5757034199668768,0.9415753805903659,0.7904020365814876,0.9140407104429903,0.8229611598820951,0.09260791110291018,0.2247454049963976,0.048181775095408705,0.018771606619163432,0.5879007871631651
38.6204,0,0.6523,0.5713449486204154,0.4596894330759022,0.4610455471029148,0.4607819543025828,0.4323139471184035,0.4231292638472883,0.8585916348955545,0.4323139580784693,0.4231290632391569,0.5757716995916687,0.9420982189111048,0.7915319709795122,0.9140642099635039,0.8234557911281072,0.09280277533761785,0.22342256046676973,0.04801567307957152,0.01871308797736467,0.5895336818791839
