Time_s,SW,EKF_Single_Hz,SingleFused_Hz,DualLongFusedRaw_Hz,DualLongEWMA_Hz,DualLongReliabilityHold_Hz,X_Single_Hz,Y_Single_Hz,Z_Single_Hz,X_DualLong_Hz,Y_DualLong_Hz,Z_DualLong_Hz,X_DualShort_Hz,Y_DualShort_Hz,Z_DualShort_Hz,X_LongAmp,Y_LongAmp,Z_LongAmp,X_ShortAmp,Y_ShortAmp,Z_ShortAmp
0.1,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.11,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.1199,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.1302,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.1404,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.15,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.16,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.1701,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.1803,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.1903,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.2,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.21,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.2199,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.2303,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.2402,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.25,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.26,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.2701,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.2804,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.2909,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.3,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.3101,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.32,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.3303,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.3403,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.3499,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.36,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.37,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.3804,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.3903,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.4,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.4101,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.4201,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.4307,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.4403,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.4501,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.46,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.47,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.4804,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.4909,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.5,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.51,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.52,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.5303,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.5403,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.55,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.56,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.57,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.5803,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.5904,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.6,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.61,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.62,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.6308,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.6403,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.65,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.6599,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.67,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.6805,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.6909,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.6999,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.7101,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.72,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.7303,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.7403,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.75,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.7601,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.7701,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.7804,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.7903,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.8001,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.8099,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.8199,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.8303,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.8403,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.8501,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.86,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.87,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.8804,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
0.8909,0,0.6,0.3055555555555555,0.27743037688556516,0.27743037688556516,0.27743037688556516,0.25,0.41666666666666663,0.25,1.0,0.41666666666666663,0.25,1.01,1.0833333333333333,0.26,0.13906558283162138,0.03247629656413657,3.828107985986629,0.14521892504190212,0.033987310411598734,3.474258605459773
