Time_s,PLX,PLY,PLZ,EstFreq_Hz,EstFreq_X_Hz,EstFreq_Y_Hz,SW,RealSW,DX,DY,VX,VY,CX,CY,PRX,PRY,RealFreq_Hz,RealPhase
0.0000,0.1914,0.0848,-23.5005,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.0105,0.1890,0.0808,-23.4915,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.0206,0.1933,0.0753,-23.4957,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.0303,0.1945,0.0745,-23.5084,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.0402,0.1977,0.0816,-23.5179,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.0503,0.2025,0.0843,-23.5148,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.0606,0.2041,0.0863,-23.5043,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.0706,0.2046,0.0819,-23.4999,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.0802,0.2018,0.0763,-23.4977,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.0903,0.1987,0.0812,-23.5072,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.1003,0.1904,0.0877,-23.5179,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.1112,0.1899,0.0863,-23.5131,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.1205,0.1926,0.0834,-23.5096,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.1303,0.1957,0.0757,-23.5010,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.1402,0.1934,0.0766,-23.4937,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.1503,0.1957,0.0790,-23.5037,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.1606,0.1956,0.0869,-23.5158,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.1706,0.1946,0.0872,-23.5133,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.1802,0.1942,0.0811,-23.5012,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.1903,0.1924,0.0756,-23.4951,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.2002,0.1915,0.0770,-23.4945,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.2105,0.1908,0.0870,-23.5082,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.2205,0.1946,0.0910,-23.5169,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.2303,0.1992,0.0820,-23.5159,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.2402,0.2007,0.0757,-23.5033,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.2502,0.1987,0.0811,-23.4924,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.2607,0.1987,0.0858,-23.4980,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.2706,0.1999,0.0839,-23.5131,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.2803,0.2004,0.0806,-23.5205,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.2903,0.2003,0.0721,-23.5120,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.3003,0.1968,0.0742,-23.5027,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.3112,0.1962,0.0771,-23.5025,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.3205,0.1938,0.0791,-23.5074,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.3303,0.1947,0.0800,-23.5116,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.3402,0.1949,0.0799,-23.5194,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.3502,0.1940,0.0780,-23.5132,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.3605,0.1991,0.0754,-23.5068,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.3705,0.1975,0.0733,-23.5038,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.3803,0.1954,0.0798,-23.5049,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.3903,0.1948,0.0817,-23.5064,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.4004,0.1937,0.0835,-23.5138,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.4105,0.1962,0.0841,-23.5108,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.4205,0.1938,0.0812,-23.4994,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.4303,0.1936,0.0734,-23.4909,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.4402,0.1966,0.0778,-23.5034,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.4502,0.2054,0.0853,-23.5101,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.4605,0.2019,0.0855,-23.5160,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6608,0.0000
0.4705,0.1960,0.0850,-23.5102,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6608,0.0000
0.4802,0.2012,0.0889,-23.4963,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6606,0.0000
0.4903,0.1961,0.0864,-23.4961,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.5003,0.1927,0.0887,-23.5002,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.5112,0.1944,0.0841,-23.5088,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.5205,0.1963,0.0846,-23.5090,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.5303,0.1960,0.0862,-23.5041,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.5402,0.2002,0.0824,-23.4975,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.5503,0.2040,0.0783,-23.4964,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.5605,0.2027,0.0777,-23.5084,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.5706,0.1953,0.0793,-23.5122,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.5802,0.1956,0.0849,-23.5089,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.5902,0.1965,0.0851,-23.5055,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.6003,0.2009,0.0817,-23.4930,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.6105,0.2080,0.0786,-23.4986,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.6205,0.2079,0.0778,-23.5125,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.6303,0.2001,0.0812,-23.5207,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.6402,0.2006,0.0787,-23.5101,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.6503,0.1975,0.0779,-23.5040,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.6605,0.2000,0.0750,-23.5045,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.6706,0.1957,0.0756,-23.5016,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.6803,0.1915,0.0799,-23.5081,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.6903,0.1920,0.0786,-23.5186,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.7003,0.1972,0.0819,-23.5159,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.7111,0.2030,0.0799,-23.5037,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.7205,0.2033,0.0779,-23.4972,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.7303,0.1961,0.0779,-23.5007,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.7403,0.1912,0.0797,-23.5085,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.7503,0.1929,0.0827,-23.5128,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.7606,0.1955,0.0831,-23.5068,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.7705,0.1954,0.0748,-23.4963,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.7802,0.1903,0.0736,-23.4967,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.7903,0.1865,0.0732,-23.5015,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.8003,0.1907,0.0746,-23.5123,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.8105,0.1954,0.0774,-23.5235,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.8205,0.1964,0.0809,-23.5165,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.8303,0.1959,0.0806,-23.4993,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.8403,0.1944,0.0786,-23.4892,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.8503,0.1976,0.0777,-23.4969,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.8605,0.1947,0.0792,-23.5103,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.8705,0.1946,0.0848,-23.5134,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.8802,0.1934,0.0869,-23.5118,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.8903,0.1948,0.0851,-23.5062,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.9003,0.2050,0.0793,-23.5013,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.9112,0.2051,0.0792,-23.5097,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.9205,0.1981,0.0850,-23.5201,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.9303,0.1938,0.0854,-23.5174,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.9402,0.1891,0.0844,-23.5081,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.9503,0.1880,0.0762,-23.4964,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.9605,0.1946,0.0723,-23.4934,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.9705,0.2044,0.0798,-23.5028,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.9803,0.2032,0.0877,-23.5131,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
0.9903,0.1998,0.0838,-23.5209,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.0003,0.1975,0.0807,-23.5119,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.0106,0.1949,0.0820,-23.4938,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.0205,0.1968,0.0836,-23.4871,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.0303,0.2008,0.0853,-23.4984,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.0403,0.2002,0.0798,-23.5128,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.0503,0.1977,0.0813,-23.5198,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.0605,0.2002,0.0806,-23.5092,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.0705,0.1974,0.0795,-23.4970,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.0802,0.1971,0.0798,-23.4980,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.0903,0.1979,0.0787,-23.5099,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.1003,0.1995,0.0783,-23.5203,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.1112,0.1944,0.0793,-23.5148,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.1205,0.1908,0.0818,-23.5036,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.1303,0.1932,0.0830,-23.4961,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.1403,0.1937,0.0808,-23.4939,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.1502,0.1925,0.0793,-23.5076,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6641,0.0000
1.1605,0.1975,0.0807,-23.5143,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6641,0.0000
1.1705,0.2008,0.0801,-23.5130,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6640,0.0000
1.1803,0.2047,0.0803,-23.5085,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.1903,0.1993,0.0808,-23.5016,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.2003,0.1938,0.0805,-23.5023,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.2105,0.1936,0.0801,-23.5068,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.2205,0.1955,0.0848,-23.5157,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.2303,0.1967,0.0830,-23.5145,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.2403,0.1947,0.0824,-23.5043,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.2503,0.1911,0.0835,-23.5008,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.2605,0.1941,0.0810,-23.5033,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.2705,0.1977,0.0768,-23.5136,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.2802,0.1977,0.0748,-23.5176,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.2903,0.2014,0.0794,-23.5075,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.3003,0.1956,0.0804,-23.5001,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.3112,0.1961,0.0844,-23.5029,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.3205,0.1974,0.0884,-23.5046,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.3303,0.1988,0.0854,-23.5146,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.3402,0.1958,0.0838,-23.5183,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.3503,0.1903,0.0834,-23.5081,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.3605,0.1860,0.0779,-23.4977,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.3706,0.1896,0.0727,-23.4957,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.3803,0.1971,0.0728,-23.5089,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.3903,0.1954,0.0767,-23.5171,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.4003,0.1980,0.0807,-23.5156,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.4106,0.2019,0.0812,-23.5085,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.4205,0.2002,0.0796,-23.4991,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.4303,0.2004,0.0756,-23.4960,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.4403,0.2000,0.0733,-23.5053,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.4503,0.2002,0.0773,-23.5141,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.4605,0.1988,0.0836,-23.5116,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.4705,0.1932,0.0812,-23.5053,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.4803,0.1914,0.0809,-23.4981,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.4903,0.1967,0.0824,-23.4972,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.5003,0.1974,0.0787,-23.5111,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.5112,0.1978,0.0805,-23.5238,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.5205,0.2029,0.0841,-23.5191,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
1.5303,0.2023,0.0873,-23.5011,0.5794,0.5794,0.5794,1,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6112,0.0000
